"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"240","00650L","復華香港正2","18.2","+0.24","+1.34","05/12","0","0","0","0","0","0","0","0","0","0","0","0"
"241","00651R","復華香港反1","5.05","-0.05","-0.98","05/12","0","0","0","0","0","0","0","0","0","0","0","0"
"242","00652","富邦印度","32.17","-0.53","-1.62","05/12","0","0","0","0","0","0","0","0","0","-0.35","0","0"
"243","00653L","富邦印度正2","44.9","-1.12","-2.43","05/12","0","0","0","0","0","0","0","0","0","-0.11","0","0"
"244","00654R","富邦印度反1","6.9","+0.06","+0.88","05/12","0","0","0","0","0","0","0","0","0","0","0","0"
"245","00655L","國泰中國A50正2","37.8","+0.8","+2.16","05/12","0","0","0","0","0","0","0","0","0","-0.14","-0.14","0"
"246","00656R","國泰中國A50反1","5.7","-0.05","-0.87","05/12","0","0","0","0","0","0","0","0","0","0","0","0"
"247","00657","國泰日經225","74","+0.2","+0.27","05/12","0","0","0","0","0","0","0","0","0","0","0","0"
"248","00657K","國泰日經225+U","23.61","+0.02","+0.08","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"249","00660","元大歐洲50","42.59","-0.32","-0.75","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"250","00661","元大日經225","81","+0.2","+0.25","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"251","00662","富邦NASDAQ","118.05","+0.1","+0.08","05/12","0","0","0","0","-0.02","-0.05","-0.05","+0.03","+0.03","+0.03","","-0.05"
"252","00663L","國泰臺灣加權正2","93.15","-0.6","-0.64","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"253","00664R","國泰臺灣加權反1","1.82","+0.02","+1.11","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"254","00665L","富邦恒生國企正2","10.37","+0.12","+1.17","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"255","00666R","富邦恒生國企反1","8.77","-0.02","-0.23","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"256","00668","國泰美國道瓊","56.95","+0.25","+0.44","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"257","00668K","國泰美國道瓊+U","18.16","+0.04","+0.22","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"258","00669R","國泰美國道瓊反1","5.52","-0.03","-0.54","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"259","00670L","富邦NASDAQ正2","204.8","-0.6","-0.29","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"260","00671R","富邦NASDAQ反1","2.48","+0.02","+0.81","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"261","00673R","期元大S&P原油反1","12.19","+0.07","+0.58","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"262","00674R","期元大S&P黃金反1","26.21","-0.2","-0.76","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"263","00675L","富邦臺灣加權正2","281.9","-1.75","-0.62","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"264","00676R","富邦臺灣加權反1","6.17","+0.02","+0.33","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"265","00678","群益那斯達克生技","35.65","+0.07","+0.2","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"266","00679B","元大美債20年","26.62","-0.08","-0.3","05/12","0","0","0","0","0","0","0","0","-0.18","0","","0"
"267","00680L","元大美債20正2","6.89","-0.05","-0.72","05/12","0","0","0","0","0","0","0","0","0","-0.31","","0"
"268","00681R","元大美債20反1","21.11","+0.08","+0.38","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"269","00682U","期元大美元指數","20.04","-0.05","-0.25","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"270","00683L","期元大美元指正2","20.79","+0.02","+0.1","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"271","00684R","期元大美元指反1","15.39","0","0","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"272","00685L","群益臺灣加權正2","254.7","-1.25","-0.49","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"273","00686R","群益臺灣加權反1","1.11","0","0","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"274","00687B","國泰20年美債","27.68","-0.08","-0.29","05/12","0","0","0","0","0","0","0","0","-0.24","+0.01","","0"
"275","00687C","國泰20年美債+櫃U","9.29","-0.04","-0.43","05/12","0","0","0","0","0","0","0","0","0","","","0"
"276","00688L","國泰20年美債正2","6.87","-0.06","-0.87","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"277","00689R","國泰20年美債反1","21.94","+0.06","+0.27","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"278","00690","兆豐藍籌30","74.8","-0.25","-0.33","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"279","00692","富邦公司治理","84.5","-0.15","-0.18","05/12","0","0","0","0","0","+0.02","+0.02","+0.02","+0.02","+0.02","","+0.02"
"280","00693U","期街口S&P黃豆","22.56","+0.01","+0.04","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"281","00694B","富邦美債1-3","41.36","+0.06","+0.15","05/12","0","0","0","0","0","0","0","+0.22","+0.1","-1.78","","+0.05"
"282","00695B","富邦美債7-10","35","+0.02","+0.06","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"283","00696B","富邦美債20年","28.73","-0.08","-0.28","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"284","00697B","元大美債7-10","35.56","+0.01","+0.03","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"285","00700","富邦恒生國企","17.84","+0.13","+0.73","05/12","0","0","0","0","0","0","0","0","0","-1.35","","0"
"286","00701","國泰股利精選30","31.45","-0.16","-0.51","05/12","0","0","0","0","0","0","0","0","-5.91","+0.13","","0"
"287","00702","國泰標普低波高息","23.73","-0.05","-0.21","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"288","00703","台新MSCI中國","20.6","+0.03","+0.15","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"289","00706L","期元大S&P日圓正2","19.69","-0.14","-0.71","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"290","00707R","期元大S&P日圓反1","31.57","+0.08","+0.25","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"291","00708L","期元大S&P黃金正2","98.1","+1.8","+1.87","05/12","0","0","0","0","0","-0.07","0","-0.51","+0.37","+0.37","","-0.37"
"292","00709","富邦歐洲","38.01","-0.21","-0.55","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"293","00710B","復華彭博非投等債","18.85","0","0","05/12","0","0","0","0","0","0","0","+0.55","+0.55","+0.46","","-0.05"
"294","00711B","復華彭博新興債","16.01","-0.01","-0.06","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"295","00712","復華富時不動產","8.97","-0.05","-0.55","05/12","0","0","0","0","0","0","0","0","-0.1","0","","0"
"296","00714","群益道瓊美國地產","21.58","+0.15","+0.7","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"297","00715L","期街口布蘭特正2","62.2","-0.35","-0.56","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"298","00717","富邦美國特別股","15.15","0","0","05/12","0","0","0","0","0","0","0","0","0","0","","0"
"299","00719B","元大美債1-3","30.78","+0.03","+0.1","05/12","0","0","0","0","0","0","0","-0.1","-1.21","-0.53","","-0.33"
"300","00720B","元大投資級公司債","32.74","-0.04","-0.12","05/12","0","0","0","0","0","0","0","0","0","0","","0"
