Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260709,0717,0724,0731,0807,0814,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,370,2387精元,電腦週邊,0.39,-0.14,-0.18,-0.02,0.28,-0.08,,30,0.25,,58.07,36.65,-0.30,
,,371,3057喬鼎,電腦週邊,-0.03,0.13,0.00,0.01,0.06,0.07,,50,0.24,,34.23,16.25,-0.60,
,,372,6923中台,綠能,-0.10,0.03,0.09,0.19,0.02,0.01,,10,0.24,,70.04,76.10,-0.50,
,,373,9906欣巴巴,營建,0.11,0.07,0.02,0.02,0.03,-0.01,,30,0.24,,78.82,39.35,-0.75,
,,374,2109華豐,橡膠,0.16,-0.13,0.09,-0.03,0.14,0.01,,30,0.24,,74.67,14.70,-0.05,
,,375,6936永鴻生技,生技醫療業,0.04,0.04,0.04,0.09,0.03,-0.01,,10,0.23,,76.20,32.05,-0.05,
,,376,2610華航,航運,0.12,-0.20,-0.01,1.08,0.84,-1.60,,10,0.23,,72.74,19.90,-0.20,
,,377,2886兆豐金,金融,-0.03,0.07,0.15,0.27,0.04,-0.27,,10,0.23,,83.31,47.35,1.50,
,,378,2530華建,營建,0.05,0.03,0.04,0.15,-0.07,0.02,,31,0.22,,85.86,19.40,-0.10,
,,379,5215科嘉-KY,電腦週邊,0.07,0.03,0.05,0.01,0.03,0.03,,40,0.22,,53.30,41.00,1.10,
,,380,4414如興,紡織,-0.42,-0.02,0.04,0.29,-0.08,0.41,,31,0.22,,64.43,8.62,0.00,
,,381,2506太設,營建,0.01,0.02,0.34,0.03,-0.15,-0.03,,31,0.22,,77.12,8.56,-0.02,
,,382,9919康那香,其他,0.31,0.00,-0.08,0.23,-0.33,0.09,,31,0.22,,46.09,13.85,-0.15,
,,383,2440太空梭,電子零組件,0.00,0.14,-0.79,0.25,0.07,0.55,,31,0.22,,70.59,13.90,-0.45,
,,384,2038海光,鋼鐵,0.03,0.23,-0.42,0.48,-0.18,0.08,,31,0.22,,53.97,12.70,-0.15,
,,385,1528恩德,電機,-0.62,0.51,0.10,0.01,0.19,0.03,,30,0.22,,30.16,19.40,0.00,
,,386,6142友勁,通信網路,-0.04,0.07,0.36,-0.08,-0.11,0.02,,31,0.22,,59.15,9.30,0.02,
,,387,2597潤弘,營建,0.13,0.01,0.02,-0.13,0.31,-0.13,,30,0.21,,81.55,166.50,-2.50,
,,388,1325恆大,塑膠,0.05,0.09,0.11,0.52,0.10,-0.66,,10,0.21,,47.89,26.20,0.20,
,,389,6790永豐實,造紙,-0.19,0.11,0.51,-0.02,-0.01,-0.19,,30,0.21,,78.90,37.80,-0.20,
,,390,6579研揚,電腦週邊,0.94,-0.27,0.41,-1.08,0.90,-0.69,,30,0.21,,85.24,154.00,-3.00,
,,391,1456怡華,營建,-0.01,-0.07,-0.43,0.54,0.15,0.03,,10,0.21,,85.72,13.85,0.30,
,,392,1903士紙,造紙,0.03,0.15,0.00,-0.02,0.03,0.02,,30,0.21,,81.21,47.05,-0.55,
,,393,2474可成,其他電子,-0.94,-0.04,0.50,-0.14,-0.38,1.21,,31,0.21,,69.65,204.50,1.50,
,,394,4119旭富,生技醫療業,0.01,0.06,-0.17,0.15,0.02,0.13,,31,0.20,,47.05,53.00,-2.10,
,,395,2380虹光,電腦週邊,0.02,0.02,0.03,0.04,0.04,0.05,,41,0.20,,36.61,19.65,0.35,
,,396,5234達興材料,光電,0.06,-0.05,0.41,-0.24,0.00,0.02,,50,0.20,,65.39,326.50,-9.00,
,,397,2419仲琦,通信網路,-0.04,-0.22,-0.01,-0.05,0.39,0.13,,30,0.20,,65.14,24.80,-0.10,
,,398,2832台產,金融,-0.06,0.04,0.30,0.03,0.06,-0.17,,30,0.20,,69.42,58.70,0.00,
,,399,2939永邑-KY,貿易百貨,-0.01,0.02,0.01,0.09,-0.02,0.10,,31,0.19,,76.16,20.00,0.60,
,,400,6209今國光,光電,0.44,0.34,0.78,-0.92,1.47,-1.92,,30,0.19,,40.13,69.70,-0.90,
,,401,8201無敵,其他電子,0.00,0.07,-0.01,0.06,0.00,0.07,,31,0.19,,57.97,11.85,-0.10,
,,402,1506正道,電機,0.12,0.14,-0.01,0.03,-0.11,0.02,,31,0.19,,77.24,10.20,-0.10,
,,403,9802鈺齊-KY,運動,-0.05,0.64,0.02,-0.08,-0.57,0.23,,31,0.19,,64.84,71.60,-1.10,
,,404,2613中櫃,航運,0.34,-0.26,0.07,-0.02,0.02,0.04,,50,0.19,,56.15,20.50,0.15,
,,405,1440南紡,紡織,-0.02,-0.17,-0.09,0.08,0.08,0.31,,41,0.19,,78.16,13.55,-0.10,
,,406,3138耀登,通信網路,-0.02,-0.45,0.62,0.03,0.01,0.00,,10,0.19,,28.05,96.10,-1.50,
,,407,3593力銘,電子零組件,0.08,0.06,0.02,0.02,0.02,-0.02,,20,0.18,,64.22,11.60,-0.40,
,,408,2539櫻花建,營建,0.09,0.03,0.07,0.10,-0.11,0.00,,31,0.18,,87.03,41.30,-0.50,
,,409,2007燁興,鋼鐵,0.07,0.11,-0.02,0.01,0.00,0.00,,21,0.17,,76.78,6.98,-0.03,
,,410,2441超豐,半導體,0.36,0.27,-1.01,-0.73,0.29,0.99,,50,0.17,,69.42,120.00,-5.50,
,,411,2913農林,貿易百貨,0.29,-0.22,0.05,0.42,-0.25,-0.12,,31,0.17,,57.22,10.90,-0.05,
,,412,2881富邦金,金融,0.02,-0.01,0.07,0.04,0.02,0.02,,21,0.16,,86.49,129.50,1.00,
,,413,8442威宏-KY,其他,-0.01,0.00,0.00,0.09,0.02,0.06,,31,0.16,,71.64,43.70,0.00,
,,414,2836高雄銀,金融,0.09,0.15,0.28,-0.01,-0.33,-0.02,,31,0.16,,85.39,11.80,-0.10,
,,415,6918愛派司,生技醫療業,0.02,0.12,0.04,0.01,0.00,-0.03,,10,0.16,,50.14,74.00,1.00,
,,416,2498宏達電,通信網路,-0.05,-0.11,0.14,-0.20,0.28,0.10,,30,0.16,,39.56,40.50,0.40,
,,417,2850新產,金融,-0.02,-0.17,0.27,-0.04,0.34,-0.23,,30,0.15,,68.00,159.00,-2.00,
,,418,6952大武山,其他,0.03,0.01,0.03,0.02,0.06,0.00,,30,0.15,,86.81,37.85,-0.55,
,,419,3164景岳,生技醫療業,-0.01,0.01,0.00,0.01,0.02,0.12,,50,0.15,,55.26,16.00,-0.20,
,,420,1535中宇,電機,0.01,0.03,0.05,0.06,0.01,-0.01,,10,0.15,,75.63,45.90,-0.25,
,,421,6415矽力*-KY,半導體,-0.35,-0.14,0.86,0.33,-0.47,-0.08,,31,0.15,,79.44,480.00,15.00,
,,422,6944兆聯實業,綠能,-0.68,1.20,0.14,-0.78,-0.13,0.40,,50,0.15,,51.78,741.00,-14.00,
,,423,1438三地開發,營建,0.02,0.00,0.04,0.01,0.05,0.03,,30,0.15,,83.25,22.20,-0.20,
,,424,1464得力,紡織,0.09,-0.34,-0.14,0.18,0.18,0.18,,32,0.15,,61.67,10.20,0.00,
,,425,1432大魯閣,運動,0.09,-0.01,0.00,0.06,0.00,0.00,,21,0.14,,54.92,15.10,0.00,
,,426,6988威力暘-創,汽車,0.03,0.05,0.09,0.00,0.01,-0.04,,30,0.14,,78.40,12.50,0.00,
,,427,6796晉弘,生技醫療業,0.04,0.05,0.00,0.03,0.00,0.02,,31,0.14,,47.43,60.10,0.10,
,,428,2438翔耀,光電,0.01,0.04,0.05,0.04,0.00,0.00,,21,0.14,,58.55,18.45,-0.40,
,,429,2882國泰金,金融,-0.02,-0.01,0.01,0.02,0.09,0.05,,30,0.14,,85.73,101.50,2.00,
,,430,1413宏洲,紡織,0.02,0.01,0.01,0.01,0.09,0.00,,30,0.14,,75.97,9.44,-0.02,
,,431,2008高興昌,鋼鐵,0.06,0.02,-0.02,0.02,0.04,0.01,,30,0.13,,92.48,30.75,-0.30,
,,432,2015豐興,鋼鐵,0.05,0.12,-0.10,0.13,0.02,-0.09,,10,0.13,,88.14,62.40,-1.20,
,,433,8411福貞-KY,其他,0.06,-0.01,0.09,0.07,-0.01,-0.07,,10,0.13,,81.78,12.95,0.05,
,,434,7721微程式,雲端,0.01,0.00,0.00,0.00,-0.01,0.13,,31,0.13,,60.82,63.50,-1.10,
,,435,8940新天地,觀光,-0.01,-0.02,0.02,0.15,0.02,-0.04,,10,0.12,,71.03,15.60,0.45,
,,436,2890永豐金,金融,0.09,-0.08,-0.06,0.13,0.04,0.00,,10,0.12,,80.94,40.55,0.60,
,,437,4935茂林-KY,光電,-0.02,-0.08,0.19,-0.01,0.04,0.00,,30,0.12,,62.80,34.90,-0.45,
,,438,2258鴻華先進-創,汽車,0.04,0.04,0.01,0.05,-0.03,0.01,,31,0.12,,93.91,31.50,-0.45,
,,439,2801彰銀,金融,0.10,0.06,0.13,0.20,-0.29,-0.08,,31,0.12,,77.48,23.55,0.00,
,,440,2477美隆電,其他電子,-0.28,0.04,0.36,-0.01,0.26,-0.25,,30,0.12,,73.61,21.05,-0.35,
,,441,1752南光,生技醫療業,0.02,0.05,0.02,0.04,-0.02,0.00,,31,0.11,,64.15,31.95,-0.05,
,,442,3530晶相光,半導體,0.02,0.03,-0.01,0.00,0.06,0.01,,30,0.11,,57.43,56.20,-0.50,
,,443,1789神隆,生技醫療業,0.11,0.02,-0.11,-0.01,-0.06,0.16,,31,0.11,,76.97,18.45,-0.40,
,,444,9937全國,油電燃氣,0.13,-0.02,0.00,0.00,0.00,0.00,,32,0.11,,89.27,55.10,0.00,
,,445,2358廷鑫,其他,0.00,0.00,0.01,0.04,0.05,0.01,,30,0.11,,27.81,,,
,,446,4571鈞興-KY,電機,0.02,0.02,0.03,0.04,0.00,0.00,,21,0.11,,66.31,167.50,-3.00,
,,447,1473台南,紡織,0.00,0.00,0.01,0.00,0.02,0.07,,50,0.10,,71.76,20.00,0.05,
,,448,1323永裕,塑膠,0.01,0.04,0.06,0.05,0.01,-0.07,,10,0.10,,70.52,21.40,-0.30,
,,449,8367建新國際,航運,0.02,0.01,0.00,0.00,0.00,0.07,,41,0.10,,70.73,40.25,0.00,
,,450,2885元大金,金融,0.15,-0.15,-0.15,0.09,0.11,0.05,,30,0.10,,83.10,69.70,0.00,
,,451,4999鑫禾,電子零組件,0.00,0.02,0.01,0.00,0.01,0.06,,50,0.10,,41.22,18.85,-0.15,
,,452,6645金萬林-創,生技醫療業,0.01,0.06,0.01,0.00,0.01,0.00,,30,0.09,,43.68,13.25,-0.35,
,,453,2415錩新,電子零組件,0.10,0.18,-0.12,-0.03,-0.03,-0.01,,41,0.09,,63.41,29.30,-0.30,
,,454,2816旺旺保,金融,0.29,0.08,-0.40,0.02,-0.15,0.25,,31,0.09,,79.90,33.75,0.20,
,,455,8487愛爾達-創,雲端,0.00,0.00,0.05,0.01,0.03,0.00,,30,0.09,,55.86,72.20,0.00,
,,456,3054立萬利,食品,0.06,0.00,0.01,0.00,0.00,0.02,,41,0.09,,87.90,48.55,-0.05,
,,457,6965中傑-KY,運動,0.02,0.00,0.02,0.01,0.02,0.02,,40,0.09,,92.42,75.90,0.10,
,,458,6115鎰勝,電子零組件,-0.03,-0.02,0.01,0.00,-0.03,0.15,,31,0.08,,61.52,45.20,-0.05,
,,459,4536拓凱,運動,0.03,-0.23,0.86,1.41,-1.62,-0.37,,31,0.08,,56.06,166.50,-4.00,
,,460,1786科妍,生技醫療業,-0.54,0.25,0.36,0.65,-0.78,0.14,,31,0.08,,52.52,49.55,-1.45,
,,461,1516川飛,其他,0.00,0.01,0.06,0.01,0.00,0.00,,21,0.08,,64.83,14.80,-0.20,
,,462,1453大將,營建,0.02,0.01,0.00,0.05,0.00,0.00,,21,0.08,,75.67,11.30,-0.10,
,,463,6906現觀科,雲端,0.02,0.01,0.04,0.00,0.00,0.00,,32,0.07,,57.81,73.70,-0.80,
,,464,1805寶徠,營建,-0.33,0.04,0.28,-0.04,0.06,0.06,,40,0.07,,77.83,10.00,0.04,
,,465,1539巨庭,電機,0.22,-1.07,0.69,0.82,-0.60,0.01,,31,0.07,,61.05,16.05,-0.05,
,,466,3037欣興,電子零組件,-1.27,0.36,0.10,-0.66,1.25,0.29,,30,0.07,,75.71,1020.00,20.00,
,,467,1210大成,食品,0.26,0.26,0.18,0.35,-0.77,-0.21,,31,0.07,,65.30,51.90,-0.50,
,,468,1103嘉泥,水泥,-0.04,-0.04,-0.02,0.21,-0.06,0.02,,31,0.07,,80.44,13.15,0.00,
,,469,2923鼎固-KY,營建,0.01,0.00,0.01,0.05,-0.01,0.00,,31,0.06,,99.57,25.70,-1.60,
,,470,2442新美齊,營建,-0.12,0.25,0.11,-0.10,-0.73,0.65,,31,0.06,,57.62,19.40,-0.15,
,,471,1568倉佑,汽車,0.48,-0.50,-0.41,0.56,0.07,-0.14,,10,0.06,,64.97,29.45,-0.65,
,,472,1471首利,電子零組件,0.23,-0.58,0.34,-0.02,0.09,0.00,,30,0.06,,22.64,9.51,0.01,
,,473,9943好樂迪,觀光,0.04,0.00,0.00,0.00,0.02,0.00,,30,0.06,,71.12,50.80,-0.40,
,,474,1465偉全,紡織,0.18,0.02,0.01,-0.04,-0.01,-0.11,,30,0.05,,72.68,12.15,0.00,
,,475,1418東華,紡織,0.01,0.01,0.03,0.00,-0.01,0.01,,31,0.05,,71.51,17.90,-0.10,
,,476,6863永道-KY,通信網路,0.05,0.00,0.11,-0.09,0.15,-0.17,,30,0.05,,75.50,108.00,-4.50,
,,477,3015全漢,電子零組件,0.54,-0.32,-0.86,0.45,0.24,0.00,,10,0.05,,63.65,55.20,-0.60,
,,478,1723中碳,化學,-0.76,0.84,0.38,-1.09,0.11,0.57,,50,0.05,,52.52,82.40,-1.20,
,,479,8499鼎炫-KY,其他電子,0.02,0.00,0.01,0.00,0.02,0.00,,30,0.05,,79.85,262.00,1.00,
,,480,3168眾福科,光電,0.00,0.02,0.01,0.00,0.00,0.01,,41,0.04,,75.35,41.70,-0.15,
,,481,8045達運光電,通信網路,-0.04,-0.09,-0.06,0.41,0.03,-0.21,,10,0.04,,67.06,50.80,-1.10,
,,482,2509全坤建,營建,0.00,0.00,-0.17,0.02,0.01,0.18,,31,0.04,,69.85,13.70,0.00,
,,483,4943康控-KY,電子零組件,0.00,0.00,0.01,0.01,0.01,0.01,,32,0.04,,64.02,8.58,-0.07,
,,484,4306炎洲,塑膠,0.06,-0.26,0.08,0.03,0.23,-0.10,,30,0.04,,57.51,15.50,1.00,
,,485,2524京城,營建,-0.12,0.15,0.00,0.00,0.00,0.01,,41,0.04,,93.21,34.90,-0.40,
,,486,1220台榮,食品,0.00,0.00,0.00,0.02,0.02,0.00,,20,0.04,,67.63,11.00,-0.05,
,,487,3686達能,半導體,-0.02,-0.07,0.05,0.10,0.02,-0.04,,10,0.04,,21.73,14.40,-0.50,
,,488,1735日勝化,化學,0.05,0.00,0.00,0.03,-0.04,0.00,,31,0.04,,78.38,20.50,-0.05,
,,489,1474弘裕,紡織,-0.01,0.03,0.02,0.00,0.01,-0.01,,30,0.04,,59.45,9.94,-0.16,
,,490,6838台新藥,生技醫療業,0.03,0.26,0.01,-0.02,0.02,-0.27,,30,0.03,,61.46,23.00,-0.05,
,,491,2024志聯,鋼鐵,0.01,0.01,0.00,0.00,0.00,0.01,,41,0.03,,83.03,13.35,-0.05,
,,492,6446藥華藥,生技醫療業,-0.24,-0.51,-0.18,0.08,0.28,0.60,,50,0.03,,57.93,1500.00,55.00,
,,493,1530亞崴,電機,0.00,0.01,0.01,0.00,-0.08,0.09,,31,0.03,,75.98,29.10,0.05,
,,494,9931欣高,油電燃氣,-0.02,0.07,0.02,-0.04,0.00,0.00,,40,0.03,,78.05,33.90,0.05,
,,495,2373震旦行,其他電子,0.00,0.00,0.05,-0.02,0.00,0.00,,40,0.03,,87.29,53.30,-0.30,
,,496,6689伊雲谷,雲端,0.00,0.00,0.66,-0.63,0.00,0.00,,40,0.03,,48.16,63.00,-0.50,
,,497,2328廣宇,電子零組件,-0.19,0.19,0.02,-0.67,0.30,0.38,,50,0.03,,40.44,45.55,-0.75,
,,498,3705永信,生技醫療業,0.04,0.00,0.03,0.23,-0.39,0.12,,31,0.03,,68.71,54.30,-0.10,
,,499,4588玖鼎電力,其他電子,-0.03,0.05,0.00,0.00,0.00,0.00,,32,0.02,,50.34,52.20,-0.40,
,,500,1614三洋電,電器電纜,0.01,0.00,0.01,0.00,0.00,0.00,,32,0.02,,82.78,30.75,-0.05,
,,501,6951青新-創,綠能,0.00,0.00,0.02,0.00,0.00,0.00,,32,0.02,,66.24,71.50,-0.60,
,,502,1541錩泰,電機,0.00,0.00,0.00,0.02,0.00,0.00,,21,0.02,,83.79,21.60,-0.10,
,,503,1437勤益控,其他,-0.03,-0.35,0.25,0.00,0.05,0.10,,50,0.02,,79.65,31.40,-0.10,
,,504,6916華凌,光電,0.00,0.00,0.00,0.02,0.00,0.00,,21,0.02,,79.00,18.60,-0.05,
,,505,2702華園,觀光,0.00,0.01,0.00,0.01,0.00,0.00,,21,0.02,,73.72,12.25,-0.15,
,,506,1776展宇,化學,0.00,0.00,0.01,0.01,0.00,0.00,,21,0.02,,65.82,17.00,-0.30,
,,507,5525順天,營建,-0.11,0.03,0.06,0.06,-0.01,-0.01,,21,0.02,,88.45,21.85,0.00,
,,508,6958日盛台駿,其他,0.00,0.01,0.00,0.00,0.00,0.01,,41,0.02,,94.17,17.45,-0.10,
,,509,6183關貿,資訊服務,0.01,0.00,0.00,0.00,0.00,0.01,,41,0.02,,77.46,93.80,0.70,
,,510,1512瑞利,汽車,-0.01,0.00,0.01,0.01,0.01,0.00,,20,0.02,,53.94,6.70,-0.04,
,,511,2347聯強,電子通路,0.03,-0.25,0.09,0.07,0.19,-0.11,,30,0.02,,89.16,90.90,-0.60,
,,512,6477安集,光電,1.21,-1.54,0.32,-0.71,0.79,-0.05,,30,0.02,,43.51,38.25,3.45,
,,513,4930燦星網,電器電纜,0.01,0.00,0.04,-0.03,0.00,0.00,,40,0.02,,63.66,16.15,0.05,
,,514,1231聯華食,食品,-0.08,0.07,0.07,0.08,0.01,-0.14,,10,0.01,,64.71,80.10,-0.60,
,,515,1443立益物流,其他,0.00,0.00,0.00,0.00,0.00,0.01,,41,0.01,,89.93,25.10,-0.45,
,,516,2427三商電,資訊服務,0.32,-0.39,0.20,0.24,-0.25,-0.11,,31,0.01,,53.52,22.85,1.10,
,,517,1109信大,水泥,-0.37,0.03,0.15,0.02,0.15,0.03,,30,0.01,,79.73,13.55,0.00,
,,518,9927泰銘,其他,0.00,0.02,0.01,0.00,-0.02,0.00,,31,0.01,,58.92,69.30,-0.30,
,,519,6754匯僑設計,居家,0.01,0.02,-0.01,-0.03,-0.01,0.03,,50,0.01,,83.11,41.75,-0.20,
,,520,2514龍邦,其他,-0.05,0.07,0.08,-0.09,0.01,-0.01,,30,0.01,,88.06,12.10,-0.15,
,,521,8488吉源-KY,其他,0.00,0.00,0.00,-0.56,0.57,0.00,,30,0.01,,87.13,9.94,0.02,
,,522,1225福懋油,食品,0.19,0.00,0.00,-0.05,-0.22,0.09,,31,0.01,,89.67,24.75,-0.05,
,,523,3266昇陽,營建,0.01,0.00,0.12,-0.13,0.00,0.01,,50,0.01,,90.35,13.95,-0.05,
,,524,8481政伸,其他,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,66.46,41.00,-0.10,
,,525,4142國光生,生技醫療業,0.49,-0.35,-0.17,-0.36,0.04,0.36,,50,0.01,,39.78,17.15,-0.15,
,,526,4572駐龍,電機,0.00,0.00,0.01,0.00,0.00,0.00,,32,0.01,,64.18,140.00,1.00,
,,527,2254巨鎧精密-創,汽車,0.00,0.00,0.01,0.00,0.00,0.00,,32,0.01,,92.91,58.80,-0.50,
,,528,4148全宇生技-KY,生技醫療業,0.02,0.00,0.00,0.01,0.00,-0.02,,10,0.01,,79.56,31.90,-0.65,
,,529,2739寒舍,觀光,-0.10,0.03,0.04,0.13,-0.05,-0.04,,31,0.01,,73.62,36.20,0.40,
,,530,8482商億-KY,居家,0.00,0.00,0.00,0.00,0.00,0.01,,41,0.01,,95.21,47.75,-0.05,
,,531,6924榮惠-KY創,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,80.25,115.50,1.00,
,,532,1906寶隆,造紙,0.03,0.00,0.00,-0.02,0.01,-0.02,,30,0.00,,74.48,11.30,-0.15,
,,533,1730花仙子,化學,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,57.31,51.40,-0.10,
,,534,6806森崴能源,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,59.94,,,
,,535,2849安泰銀,金融,0.01,0.00,-0.05,0.05,-0.01,0.00,,31,0.00,,98.49,14.30,-0.15,
,,536,1532勤美,電機,0.10,0.10,0.05,-0.01,-0.17,-0.07,,31,0.00,,66.24,21.80,-0.10,
,,537,2247汎德永業,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,76.70,221.00,-3.50,
,,538,6201亞弘電,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,69.13,45.25,-0.05,
,,539,3447展達,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,58.94,27.10,-0.75,
,,540,6230尼得科超眾,電腦週邊,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,87.81,109.00,-3.50,
,,541,2450神腦,通信網路,0.01,0.01,-0.01,0.03,-0.02,-0.02,,21,0.00,,77.22,28.30,0.05,
,,542,6464台數科,其他,0.11,-0.23,0.10,0.01,-0.01,0.02,,31,0.00,,85.43,79.00,2.10,
,,543,3018隆銘綠能,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,64.29,13.70,0.05,
,,544,6771平和環保-創,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,40.88,41.50,0.00,
,,545,6582申豐,橡膠,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,74.28,31.80,0.25,
,,546,1435中福,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,94.88,24.90,-0.60,
,,547,3679新至陞,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.89,109.50,0.00,
,,548,2642宅配通,航運,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.38,20.15,-0.20,
,,549,3308聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,61.63,19.45,-0.05,
,,550,2227裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,93.51,48.55,-0.05,
,,551,6655科定,其他,0.00,0.00,0.01,0.00,0.00,-0.01,,20,0.00,,86.18,116.50,-0.50,
,,552,6921嘉雨思-創,半導體,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.09,75.30,6.80,
,,553,2496卓越,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,49.58,59.00,-0.60,
,,554,5906台南-KY,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.28,,,
,,555,5222全訊,半導體,-0.03,-0.04,0.03,0.01,0.07,-0.04,,30,0.00,,32.25,123.00,1.00,
,,556,4104佳醫,生技醫療業,-0.08,0.04,0.05,0.20,-0.21,0.00,,31,0.00,,45.45,71.30,0.00,
,,557,1725元禎,化學,-0.04,0.04,0.00,0.00,0.00,0.00,,32,0.00,,94.23,30.70,-0.40,
,,558,6792詠業,通信網路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,53.91,58.90,-0.60,
,,559,6625必應,其他,0.00,0.71,-0.71,0.00,0.00,0.00,,32,0.00,,48.88,77.50,0.00,
,,560,1441大東,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.03,8.90,-0.01,
,,561,3557嘉威,居家,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.57,24.50,-0.45,
,,562,2443昶虹,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,55.26,,,
,,563,1341富林-KY,塑膠,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.71,60.60,-0.10,
,,564,1538正峰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.47,,,
,,565,6908宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.39,32.80,-0.45,
,,566,2707晶華,觀光,0.69,-0.16,-0.28,-0.05,-0.05,-0.15,,20,0.00,,60.90,177.50,-0.50,
,,567,6955邦睿生技-創,生技醫療業,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.30,123.00,-2.50,
,,568,1583程泰,電機,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,91.26,49.10,0.05,
,,569,1475業旺,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,76.30,25.20,-0.75,
,,570,3432台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.51,15.40,-0.50,
,,571,2945三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.49,40.25,0.10,
,,572,1732毛寶,化學,0.00,0.00,0.00,1.00,-0.02,-0.98,,10,0.00,,46.40,26.30,-0.05,
,,573,9929秋雨,其他,0.00,0.02,0.03,0.06,0.00,-0.12,,10,-0.01,,88.09,11.40,0.00,
,,574,6914阜爾運通,其他,0.00,0.00,0.00,0.00,0.00,-0.01,,20,-0.01,,71.76,147.50,0.00,
,,575,1795美時,生技醫療業,1.00,-0.77,-0.55,-0.31,0.36,0.26,,30,-0.01,,57.22,180.50,-7.50,
,,576,2704國賓,觀光,0.03,-0.03,-0.02,0.03,0.02,-0.04,,10,-0.01,,88.45,45.95,-0.60,
,,577,8467波力-KY,運動,0.00,0.00,0.00,0.00,0.00,-0.01,,20,-0.01,,82.02,101.50,-2.00,
,,578,2712遠雄來,觀光,0.00,-0.01,0.00,0.00,0.00,0.00,,32,-0.01,,90.81,14.45,0.15,
,,579,1589永冠-KY,電機,0.00,0.00,0.00,-0.01,0.00,0.00,,40,-0.01,,28.38,,,
,,580,1468昶和,紡織,0.00,0.00,0.00,-0.06,0.03,0.02,,30,-0.01,,97.56,13.30,-0.20,
,,581,2017官田鋼,鋼鐵,-0.13,0.02,-0.09,0.09,-0.11,0.21,,31,-0.01,,62.31,8.68,-0.15,
,,582,9908大台北,油電燃氣,-0.06,-0.08,0.08,0.14,-0.08,-0.02,,31,-0.02,,80.65,29.05,-0.05,
,,583,1410南染,紡織,0.04,0.00,0.00,-0.06,0.00,0.00,,40,-0.02,,76.21,25.85,-0.15,
,,584,911868同方友友-DR,存託憑證,-0.35,-0.11,0.05,0.20,0.17,0.02,,10,-0.02,,36.01,1.16,-0.02,
,,585,1734杏輝,生技醫療業,0.73,-0.31,-0.09,0.04,-0.41,0.02,,31,-0.02,,49.45,31.75,-0.10,
,,586,1235興泰,食品,0.07,-0.01,-0.07,-0.01,0.00,0.00,,40,-0.02,,96.33,36.90,1.05,
,,587,1454台富,紡織,-0.01,0.00,-0.01,0.00,0.00,0.00,,32,-0.02,,81.73,12.60,-0.10,
,,588,2483百容,電子零組件,0.32,-0.12,1.63,0.08,-2.18,0.25,,31,-0.02,,64.34,38.10,-1.95,
,,589,4560強信-KY,電機,0.03,-0.02,0.28,-0.20,-0.12,0.01,,50,-0.02,,86.16,32.05,-0.40,
,,590,6671三能-KY,居家,-0.01,0.00,0.00,-0.01,0.01,-0.01,,30,-0.02,,75.02,22.50,-0.40,
,,591,7749意騰-KY,半導體,-0.01,1.39,-0.32,-0.04,-0.03,-1.01,,30,-0.02,,49.21,348.50,-13.50,
