Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260724,0731,0807,0814,0821,0828,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,376,6742澤米,光電,0.06,0.23,0.39,0.62,-0.33,-0.67,,10,0.30,,35.01,44.55,-0.75,
,,377,4771望隼,生技醫療業,1.02,-1.08,0.07,0.16,-0.02,0.15,,31,0.30,,59.97,206.00,-5.50,
,,378,2358廷鑫,其他,0.01,0.04,0.05,0.01,0.19,0.00,,30,0.30,,28.00,,,
,,379,7818溢泰實業,綠能,0.40,-0.10,0.00,0.00,0.00,0.00,,32,0.30,,90.13,60.80,-0.20,
,,380,2062橋椿,居家,0.28,-0.19,0.02,-0.20,0.11,0.27,,50,0.29,,61.85,19.20,-0.20,
,,381,3673TPK-KY,光電,-0.21,0.55,-0.03,0.33,-0.25,-0.10,,31,0.29,,41.78,67.60,0.10,
,,382,1903士紙,造紙,0.00,-0.02,0.03,0.02,0.33,-0.07,,30,0.29,,81.47,48.00,-0.25,
,,383,4164承業醫,生技醫療業,-0.02,-0.01,0.04,0.14,0.18,-0.04,,30,0.29,,51.18,26.20,-0.10,
,,384,911622泰聚亨-DR,存託憑證,0.09,0.06,-0.08,0.01,0.12,0.08,,30,0.28,,52.24,3.62,0.02,
,,385,6790永豐實,造紙,0.51,-0.02,-0.01,-0.19,0.00,-0.01,,30,0.28,,78.89,38.05,-0.15,
,,386,2613中櫃,航運,0.07,-0.02,0.02,0.04,0.39,-0.22,,30,0.28,,56.32,22.70,-0.35,
,,387,2903遠百,貿易百貨,0.02,0.29,-0.13,-0.26,0.30,0.06,,30,0.28,,80.19,22.10,-0.25,
,,388,1216統一,食品,0.19,0.10,-0.31,0.18,0.09,0.02,,10,0.27,,89.84,75.70,-1.40,
,,389,2459敦吉,其他電子,0.39,-0.33,-0.03,-0.10,0.37,-0.03,,30,0.27,,53.36,67.10,0.00,
,,390,4119旭富,生技醫療業,-0.17,0.15,0.02,0.13,0.14,0.00,,30,0.27,,47.19,54.40,1.10,
,,391,911868同方友友-DR,存託憑證,0.05,0.20,0.17,0.02,-0.30,0.12,,31,0.26,,35.83,1.17,0.00,
,,392,6504南六,其他,0.08,0.10,0.05,0.00,0.01,0.01,,40,0.25,,70.67,37.85,-0.15,
,,393,2739寒舍,觀光,0.04,0.13,-0.05,-0.04,0.07,0.10,,50,0.25,,73.79,37.75,-0.50,
,,394,2850新產,金融,0.27,-0.04,0.34,-0.23,0.00,-0.09,,30,0.25,,67.91,160.50,-3.00,
,,395,2906高林,貿易百貨,-0.21,0.12,0.03,0.27,-0.15,0.19,,31,0.25,,65.16,14.10,0.00,
,,396,2109華豐,橡膠,0.09,-0.03,0.14,0.01,0.03,0.01,,30,0.25,,74.71,14.80,0.00,
,,397,2250IKKA-KY,汽車,0.16,0.07,0.00,0.00,0.00,0.02,,41,0.25,,51.38,59.70,0.00,
,,398,4960誠美材,光電,-0.16,0.67,0.04,-0.32,-0.15,0.17,,50,0.25,,62.60,21.85,-0.30,
,,399,1503士電,電機,0.33,-0.09,0.19,-0.32,-0.26,0.39,,50,0.24,,73.42,205.50,-7.00,
,,400,5434崇越,電子通路,0.63,-0.65,0.04,0.21,-0.36,0.37,,31,0.24,,54.71,529.00,-4.00,
,,401,2905三商,貿易百貨,-0.03,0.20,0.08,-0.03,-0.02,0.04,,50,0.24,,84.36,17.45,0.05,
,,402,8442威宏-KY,其他,0.00,0.09,0.02,0.06,0.05,0.01,,10,0.23,,71.70,45.30,-0.80,
,,403,1604聲寶,電器電纜,-0.03,0.01,-0.04,0.01,0.17,0.11,,30,0.23,,58.27,23.25,-0.05,
,,404,2321東訊,通信網路,0.05,0.07,0.07,0.02,0.02,0.00,,20,0.23,,71.31,13.65,-1.10,
,,405,5907大洋-KY,貿易百貨,0.24,-0.30,0.33,-0.24,0.07,0.13,,50,0.23,,69.58,4.91,-0.08,
,,406,2705六福,觀光,0.00,0.08,0.09,0.01,0.04,0.01,,30,0.23,,66.57,15.70,-0.05,
,,407,5306桂盟,運動,0.07,0.04,0.03,-0.02,0.11,-0.01,,30,0.22,,69.67,94.50,-0.20,
,,408,2530華建,營建,0.04,0.15,-0.07,0.02,0.17,-0.09,,30,0.22,,85.94,19.25,-0.10,
,,409,1725元禎,化學,0.00,0.00,0.00,0.00,0.00,0.22,,41,0.22,,94.45,31.75,-0.15,
,,410,2882國泰金,金融,0.01,0.02,0.09,0.05,-0.05,0.10,,31,0.22,,85.78,105.50,3.00,
,,411,2415錩新,電子零組件,-0.12,-0.03,-0.03,-0.01,0.41,0.00,,30,0.22,,63.82,29.40,0.65,
,,412,9917中保科,其他,-0.18,0.21,-0.27,0.15,0.10,0.21,,31,0.22,,77.00,111.00,0.00,
,,413,3045台灣大,通信網路,0.14,0.15,-0.28,-0.41,0.38,0.24,,30,0.22,,92.54,115.50,0.00,
,,414,3708上緯投控,綠能,-0.64,0.21,0.13,0.11,0.25,0.16,,30,0.22,,50.02,101.00,-2.00,
,,415,2431聯昌,電子零組件,0.06,0.11,0.44,-0.67,0.24,0.03,,30,0.21,,42.18,10.35,0.00,
,,416,3092鴻碩,電子零組件,-0.03,0.15,-0.04,0.07,0.07,-0.01,,20,0.21,,37.89,24.70,-0.15,
,,417,8201無敵,其他電子,-0.01,0.06,0.00,0.07,0.03,0.06,,31,0.21,,58.06,11.90,0.00,
,,418,1524耿鼎,汽車,0.17,-0.36,-0.29,0.07,0.34,0.27,,30,0.20,,38.42,27.50,0.00,
,,419,9910豐泰,運動,0.20,0.16,-0.05,0.05,-0.10,-0.06,,31,0.20,,88.93,68.20,-0.10,
,,420,5234達興材料,光電,0.41,-0.24,0.00,0.02,0.43,-0.42,,30,0.20,,65.40,303.50,1.50,
,,421,4169泰宗,生技醫療業,-0.17,0.08,0.22,0.04,0.01,0.02,,31,0.20,,54.10,154.00,-2.50,
,,422,3056富華新,營建,-0.72,0.37,0.05,0.27,0.17,0.05,,10,0.19,,33.22,14.20,-0.20,
,,423,6949沛爾生醫-創,生技醫療業,-0.53,-0.05,0.03,0.54,0.26,-0.06,,10,0.19,,74.18,,,
,,424,4426利勤,紡織,0.25,-0.05,0.03,-0.04,0.05,-0.06,,30,0.18,,61.92,7.72,-0.03,
,,425,2939永邑-KY,貿易百貨,0.01,0.09,-0.02,0.10,0.00,0.00,,21,0.18,,76.16,20.00,0.80,
,,426,2427三商電,資訊服務,0.20,0.24,-0.25,-0.11,0.03,0.07,,50,0.18,,53.62,22.60,-0.25,
,,427,2038海光,鋼鐵,-0.42,0.48,-0.18,0.08,0.22,0.00,,30,0.18,,54.19,12.80,-0.10,
,,428,2328廣宇,電子零組件,0.02,-0.67,0.30,0.38,-0.11,0.26,,31,0.18,,40.59,46.60,-0.10,
,,429,1473台南,紡織,0.01,0.00,0.02,0.07,0.09,-0.02,,30,0.17,,71.83,20.00,-0.10,
,,430,1319東陽,汽車,-0.66,-0.34,-0.25,0.35,1.11,-0.04,,30,0.17,,80.11,82.10,0.40,
,,431,2023燁輝,鋼鐵,0.01,0.23,0.07,0.02,0.00,-0.16,,10,0.17,,79.22,13.65,-0.20,
,,432,3164景岳,生技醫療業,0.00,0.01,0.02,0.12,0.02,0.00,,10,0.17,,55.28,16.15,0.15,
,,433,5215科嘉-KY,電腦週邊,0.05,0.01,0.03,0.03,0.00,0.05,,31,0.17,,53.35,39.00,-0.10,
,,434,2543皇昌,營建,0.57,0.02,0.05,-0.03,-0.39,-0.05,,31,0.17,,71.47,38.30,-0.30,
,,435,1413宏洲,紡織,0.01,0.01,0.09,0.00,0.05,0.01,,30,0.17,,76.03,9.31,-0.01,
,,436,1535中宇,電機,0.05,0.06,0.01,-0.01,0.03,0.02,,30,0.16,,75.68,45.95,-0.05,
,,437,6936永鴻生技,生技醫療業,0.04,0.09,0.03,-0.01,0.02,-0.01,,30,0.16,,76.21,32.45,-0.65,
,,438,6835圓裕,電子零組件,0.05,0.05,0.00,0.01,0.04,0.01,,30,0.16,,78.77,31.20,0.25,
,,439,6443元晶,光電,-0.08,0.98,-0.27,0.43,-0.67,-0.23,,31,0.16,,17.23,26.65,-0.05,
,,440,1806冠軍,玻璃,-0.14,0.11,0.10,0.00,-0.06,0.15,,31,0.16,,74.60,8.02,0.00,
,,441,2101南港,橡膠,0.14,0.07,0.38,0.03,-0.67,0.21,,31,0.16,,65.54,31.75,0.00,
,,442,6671三能-KY,居家,0.00,-0.01,0.01,-0.01,0.15,0.02,,30,0.16,,75.19,23.00,-0.25,
,,443,2349錸德,光電,-0.20,0.20,0.08,0.07,-0.02,0.03,,31,0.16,,29.02,11.10,-0.10,
,,444,2816旺旺保,金融,-0.40,0.02,-0.15,0.25,-0.34,0.78,,31,0.16,,80.34,38.90,-0.25,
,,445,2723美食-KY,觀光,-0.63,0.41,0.36,-0.63,0.60,0.04,,30,0.15,,68.86,77.20,0.00,
,,446,1614三洋電,電器電纜,0.01,0.00,0.00,0.00,0.14,0.00,,30,0.15,,82.92,30.65,0.00,
,,447,1609大亞,電器電纜,-0.14,-0.31,0.04,0.63,-0.51,0.44,,31,0.15,,32.27,38.10,0.35,
,,448,4999鑫禾,電子零組件,0.01,0.00,0.01,0.06,0.03,0.04,,31,0.15,,41.29,18.95,-0.05,
,,449,2480敦陽科,資訊服務,0.04,0.20,-0.53,0.21,0.22,0.01,,30,0.15,,30.98,157.00,0.50,
,,450,2008高興昌,鋼鐵,-0.02,0.02,0.04,0.01,0.03,0.06,,50,0.14,,92.57,30.55,0.05,
,,451,6952大武山,其他,0.03,0.02,0.06,0.00,0.01,0.02,,50,0.14,,86.84,37.95,0.15,
,,452,1531高林股,電機,0.24,-0.21,0.06,-0.04,0.18,-0.09,,30,0.14,,64.38,13.70,0.40,
,,453,8487愛爾達-創,雲端,0.05,0.01,0.03,0.00,0.05,0.00,,30,0.14,,55.91,71.90,0.50,
,,454,4967十銓,半導體,0.10,-0.39,4.99,1.63,-7.07,0.88,,31,0.14,,20.66,273.50,-2.00,
,,455,2414精技,電子通路,-1.18,0.08,0.83,0.05,0.25,0.11,,30,0.14,,59.36,51.90,-0.20,
,,456,1721三晃,化學,-0.27,-0.05,0.23,0.00,0.23,0.00,,30,0.14,,37.42,20.40,0.20,
,,457,2379瑞昱,半導體,0.38,0.33,0.12,-0.22,-0.55,0.07,,31,0.13,,74.04,722.00,-8.00,
,,458,6861睿生光電,生技醫療業,0.00,1.08,1.09,-1.06,-0.46,-0.52,,30,0.13,,53.40,193.50,-0.50,
,,459,2701萬企,觀光,0.03,0.12,0.11,0.00,-0.14,0.01,,31,0.13,,86.44,10.60,-0.05,
,,460,2890永豐金,金融,-0.06,0.13,0.04,0.00,0.37,-0.35,,30,0.13,,80.96,39.80,0.45,
,,461,3266昇陽,營建,0.12,-0.13,0.00,0.01,0.13,0.00,,30,0.13,,90.48,14.10,0.00,
,,462,2706第一店,觀光,0.11,0.03,0.14,-0.02,-0.11,-0.02,,31,0.13,,85.44,12.50,0.00,
,,463,3308聯德,電子零組件,0.00,0.00,0.00,0.00,0.00,0.13,,41,0.13,,61.76,22.30,-0.25,
,,464,1752南光,生技醫療業,0.02,0.04,-0.02,0.00,0.01,0.08,,50,0.13,,64.24,31.85,0.15,
,,465,1449佳和,紡織,-0.10,0.09,0.01,0.03,0.00,0.10,,31,0.13,,38.48,12.45,0.00,
,,466,1447力鵬,紡織,0.01,0.11,-0.06,-0.02,0.07,0.01,,30,0.12,,70.02,6.88,-0.02,
,,467,8011台通,通信網路,0.16,0.03,-0.07,0.13,0.01,-0.14,,10,0.12,,30.77,16.10,0.00,
,,468,2910統領,貿易百貨,0.11,-0.02,0.01,0.01,0.01,0.00,,20,0.12,,96.64,24.25,0.10,
,,469,3168眾福科,光電,0.01,0.00,0.00,0.01,0.02,0.08,,50,0.12,,75.45,42.10,0.20,
,,470,7721微程式,雲端,0.00,0.00,-0.01,0.13,0.00,0.00,,21,0.12,,60.82,62.80,0.80,
,,471,1762中化生,生技醫療業,-0.63,0.06,-0.51,0.78,0.47,-0.05,,10,0.12,,46.29,35.50,-0.25,
,,472,6863永道-KY,通信網路,0.11,-0.09,0.15,-0.17,0.17,-0.05,,30,0.12,,75.62,109.50,-1.00,
,,473,8341日友,綠能,-0.05,-0.05,0.00,0.54,-0.33,0.01,,31,0.12,,49.13,76.70,0.30,
,,474,8411福貞-KY,其他,0.09,0.07,-0.01,-0.07,0.02,0.01,,30,0.11,,81.81,12.95,0.10,
,,475,2851中再保,金融,-0.38,-0.22,-0.15,0.13,0.91,-0.18,,30,0.11,,71.34,45.10,-0.60,
,,476,2545皇翔,營建,0.08,0.06,-0.15,0.18,-0.06,0.00,,31,0.11,,76.50,34.95,-0.30,
,,477,1568倉佑,汽車,-0.41,0.56,0.07,-0.14,-0.02,0.05,,50,0.11,,65.00,29.10,0.05,
,,478,1460宏遠,紡織,0.00,0.09,0.01,0.01,-0.02,0.02,,31,0.11,,71.97,6.62,-0.02,
,,479,8463潤泰材,其他,0.04,-0.02,0.02,0.05,0.03,-0.01,,10,0.11,,82.22,21.50,0.05,
,,480,6112邁達特,資訊服務,0.02,-0.13,0.00,0.54,-0.06,-0.27,,10,0.10,,58.74,45.05,-0.45,
,,481,1110東泥,水泥,-0.03,0.02,-0.07,0.25,-0.13,0.06,,31,0.10,,94.18,15.95,0.00,
,,482,6934心誠鎂,生技醫療業,0.04,0.05,0.08,-0.02,-0.04,-0.01,,31,0.10,,66.12,74.10,1.70,
,,483,1465偉全,紡織,0.01,-0.04,-0.01,-0.11,0.01,0.24,,50,0.10,,72.93,12.00,0.05,
,,484,8940新天地,觀光,0.02,0.15,0.02,-0.04,0.03,-0.08,,30,0.10,,70.98,15.15,-0.05,
,,485,2438翔耀,光電,0.05,0.04,0.00,0.00,0.00,0.01,,41,0.10,,58.56,18.15,0.05,
,,486,1340勝悅-KY,塑膠,-0.13,0.08,0.28,-0.09,0.01,-0.05,,30,0.10,,34.67,5.23,-0.02,
,,487,1512瑞利,汽車,0.01,0.01,0.01,0.00,0.04,0.03,,30,0.10,,54.01,6.41,-0.05,
,,488,7732金興精密,汽車,0.00,-0.20,0.00,0.12,0.14,0.03,,30,0.09,,88.91,34.70,0.00,
,,489,2731雄獅,觀光,0.45,-0.06,0.53,-0.99,0.14,0.02,,30,0.09,,42.60,145.00,0.50,
,,490,1103嘉泥,水泥,-0.02,0.21,-0.06,0.02,0.01,-0.07,,10,0.09,,80.38,13.15,-0.05,
,,491,6906現觀科,雲端,0.04,0.00,0.00,0.00,0.04,0.00,,30,0.08,,57.85,81.20,5.90,
,,492,2258鴻華先進-創,汽車,0.01,0.05,-0.03,0.01,0.04,0.00,,30,0.08,,93.95,31.30,-0.30,
,,493,1323永裕,塑膠,0.06,0.05,0.01,-0.07,0.02,0.01,,30,0.08,,70.55,21.50,0.20,
,,494,5525順天,營建,0.06,0.06,-0.01,-0.01,-0.01,-0.01,,32,0.08,,88.43,22.15,0.00,
,,495,1536和大,汽車,0.03,-1.37,1.26,0.58,-0.36,-0.07,,31,0.07,,34.35,50.30,-0.80,
,,496,2886兆豐金,金融,0.15,0.27,0.04,-0.27,-0.04,-0.08,,30,0.07,,83.19,48.20,2.05,
,,497,1453大將,營建,0.00,0.05,0.00,0.00,0.00,0.02,,41,0.07,,75.69,11.25,0.00,
,,498,5519隆大,營建,-0.17,-0.33,0.01,0.26,0.27,0.03,,30,0.07,,57.76,27.95,-0.05,
,,499,1516川飛,其他,0.06,0.01,0.00,0.00,0.00,0.00,,32,0.07,,64.83,14.75,-0.15,
,,500,8367建新國際,航運,0.00,0.00,0.00,0.07,0.00,0.00,,21,0.07,,70.73,40.70,0.20,
,,501,6965中傑-KY,運動,0.02,0.01,0.02,0.02,0.00,0.00,,21,0.07,,92.42,75.20,0.10,
,,502,9946三發地產,營建,-0.06,-0.12,0.15,-0.04,0.16,-0.02,,30,0.07,,81.56,17.60,-0.25,
,,503,4943康控-KY,電子零組件,0.01,0.01,0.01,0.01,0.01,0.01,,32,0.06,,64.04,8.00,-0.27,
,,504,2923鼎固-KY,營建,0.01,0.05,-0.01,0.00,-0.02,0.03,,31,0.06,,99.58,25.85,-1.35,
,,505,6862三集瑞-KY,電子零組件,0.00,0.03,0.01,0.00,0.00,0.02,,41,0.06,,69.79,143.50,3.00,
,,506,8499鼎炫-KY,其他電子,0.01,0.00,0.02,0.00,0.02,0.01,,30,0.06,,79.88,271.00,-18.00,
,,507,3530晶相光,半導體,-0.01,0.00,0.06,0.01,0.25,-0.25,,30,0.06,,57.43,59.80,-1.70,
,,508,8488吉源-KY,其他,0.00,-0.56,0.57,0.00,0.01,0.04,,50,0.06,,87.18,10.00,0.14,
,,509,2748雲品,觀光,0.01,-0.42,0.01,0.03,0.43,0.00,,30,0.06,,61.39,38.75,0.05,
,,510,2509全坤建,營建,-0.17,0.02,0.01,0.18,-0.02,0.04,,31,0.06,,69.87,15.40,0.05,
,,511,1220台榮,食品,0.00,0.02,0.02,0.00,0.01,0.01,,40,0.06,,67.65,10.90,0.00,
,,512,6689伊雲谷,雲端,0.66,-0.63,0.00,0.00,0.00,0.03,,41,0.06,,48.19,62.30,0.80,
,,513,1905華紙,造紙,0.05,0.00,0.00,0.08,-0.10,0.02,,31,0.05,,71.63,13.70,0.20,
,,514,1325恆大,塑膠,0.11,0.52,0.10,-0.66,-0.08,0.06,,50,0.05,,47.87,26.30,0.00,
,,515,1418東華,紡織,0.03,0.00,-0.01,0.01,0.00,0.02,,31,0.05,,71.53,17.75,-0.20,
,,516,6890來億-KY,運動,0.17,-0.18,-0.16,0.18,-0.08,0.12,,31,0.05,,92.84,169.00,-4.50,
,,517,1104環泥,水泥,0.04,0.34,-0.29,0.21,-0.11,-0.14,,10,0.05,,72.99,26.45,-0.15,
,,518,6918愛派司,生技醫療業,0.04,0.01,0.00,-0.03,-0.01,0.04,,50,0.05,,50.17,78.00,0.00,
,,519,2380虹光,電腦週邊,0.03,0.04,0.04,0.05,0.00,-0.11,,10,0.05,,36.50,19.00,0.25,
,,520,2340台亞,半導體,-0.35,-1.18,0.76,0.34,-0.15,0.63,,31,0.05,,37.87,34.25,0.05,
,,521,6133金橋,電子零組件,-1.27,-0.10,-0.15,1.30,0.48,-0.21,,10,0.05,,47.33,23.00,-0.20,
,,522,1231聯華食,食品,0.07,0.08,0.01,-0.14,0.03,-0.01,,30,0.04,,64.73,80.60,-0.40,
,,523,2432倚天酷卅卅-創,電腦週邊,0.05,0.00,0.00,0.01,-0.02,0.00,,31,0.04,,77.40,27.90,-0.10,
,,524,2597潤弘,營建,0.02,-0.13,0.31,-0.13,0.00,-0.03,,30,0.04,,81.52,172.00,0.50,
,,525,6573虹揚-KY,半導體,0.52,0.59,-0.70,0.16,-0.09,-0.44,,10,0.04,,64.19,18.80,1.10,
,,526,8481政伸,其他,0.00,0.00,0.00,0.00,0.03,0.01,,30,0.04,,66.50,41.20,0.00,
,,527,1234黑松,食品,-0.02,0.12,-0.02,0.05,0.03,-0.12,,10,0.04,,83.08,33.25,0.00,
,,528,3002歐格,電腦週邊,0.08,-0.06,0.04,-0.01,-0.02,0.01,,31,0.04,,64.93,17.45,0.30,
,,529,9906欣巴巴,營建,0.02,0.02,0.03,-0.01,-0.01,-0.01,,32,0.04,,78.80,40.70,-0.60,
,,530,4133亞諾法,生技醫療業,0.00,0.00,0.00,0.00,0.00,0.04,,41,0.04,,23.58,20.60,-0.05,
,,531,2015豐興,鋼鐵,-0.10,0.13,0.02,-0.09,0.05,0.02,,30,0.03,,88.21,64.50,-0.70,
,,532,5288豐祥-KY,電機,-0.12,-0.01,-0.06,-0.48,0.02,0.68,,50,0.03,,69.31,187.50,-3.00,
,,533,2904匯僑,其他,0.00,-0.11,0.00,0.03,0.11,0.00,,30,0.03,,54.27,12.95,-0.05,
,,534,1776展宇,化學,0.01,0.01,0.00,0.00,0.01,0.00,,30,0.03,,65.83,17.10,-0.10,
,,535,7722LINEPAY,雲端,0.01,0.03,0.01,-0.15,-0.08,0.21,,50,0.03,,85.02,290.00,2.00,
,,536,2373震旦行,其他電子,0.05,-0.02,0.00,0.00,0.00,0.00,,32,0.03,,87.29,53.20,-0.10,
,,537,8404百和興業-KY,其他,0.07,-0.13,-0.23,-0.03,0.22,0.13,,30,0.03,,78.90,16.25,-0.10,
,,538,4994傳奇,資訊服務,-0.06,0.02,0.03,0.00,0.02,0.02,,40,0.03,,86.22,83.80,-1.70,
,,539,3054立萬利,食品,0.01,0.00,0.00,0.02,0.00,0.00,,21,0.03,,87.90,56.70,2.40,
,,540,9944新麗,其他,-0.01,-0.10,0.00,0.02,0.12,0.00,,30,0.03,,78.81,17.35,-0.15,
,,541,1736喬山,運動,-0.06,0.59,0.06,-0.41,-0.12,-0.03,,50,0.03,,88.56,125.50,-2.50,
,,542,1906寶隆,造紙,0.00,-0.02,0.01,-0.02,0.04,0.01,,30,0.02,,74.53,11.40,-0.10,
,,543,1541錩泰,電機,0.00,0.02,0.00,0.00,0.00,0.00,,32,0.02,,83.79,21.70,-0.15,
,,544,9943好樂迪,觀光,0.00,0.00,0.02,0.00,0.00,0.00,,32,0.02,,71.12,51.20,-0.40,
,,545,2488漢平,其他電子,0.44,-0.39,0.08,0.25,0.19,-0.55,,10,0.02,,52.47,48.50,0.00,
,,546,6916華凌,光電,0.00,0.02,0.00,0.00,0.00,0.00,,32,0.02,,79.00,18.20,-0.40,
,,547,2506太設,營建,0.34,0.03,-0.15,-0.03,-0.11,-0.06,,31,0.02,,76.95,8.57,-0.01,
,,548,1476儒鴻,紡織,0.75,0.24,0.53,-0.47,-0.89,-0.14,,31,0.02,,80.07,311.50,-2.50,
,,549,4178永笙-KY,生技醫療業,-0.19,0.00,0.00,0.20,0.00,0.01,,31,0.02,,77.81,17.15,-0.35,
,,550,4904遠傳,通信網路,0.11,0.03,-0.06,-0.09,0.02,0.01,,30,0.02,,93.47,100.50,-1.00,
,,551,6958日盛台駿,其他,0.00,0.00,0.00,0.01,0.01,0.00,,20,0.02,,94.18,17.70,0.00,
,,552,5269祥碩,半導體,-0.69,0.05,0.09,0.00,0.57,0.00,,30,0.02,,60.00,1450.00,-15.00,
,,553,6951青新-創,綠能,0.02,0.00,0.00,0.00,0.00,0.00,,32,0.02,,66.24,72.00,0.40,
,,554,6183關貿,資訊服務,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,77.46,91.00,0.00,
,,555,1789神隆,生技醫療業,-0.11,-0.01,-0.06,0.16,-0.01,0.04,,31,0.01,,77.00,19.10,0.05,
,,556,3545敦泰,半導體,-0.89,0.57,0.56,0.15,-0.35,-0.03,,31,0.01,,24.73,49.00,-1.30,
,,557,1410南染,紡織,0.00,-0.06,0.00,0.00,0.00,0.07,,41,0.01,,76.28,24.40,-0.35,
,,558,2702華園,觀光,0.00,0.01,0.00,0.00,0.00,0.00,,32,0.01,,73.72,12.70,0.05,
,,559,8045達運光電,通信網路,-0.06,0.41,0.03,-0.21,-0.02,-0.14,,30,0.01,,66.90,53.20,0.70,
,,560,2007燁興,鋼鐵,-0.02,0.01,0.00,0.00,-0.08,0.10,,31,0.01,,76.80,7.00,-0.01,
,,561,6645金萬林-創,生技醫療業,0.01,0.00,0.01,0.00,0.01,-0.02,,30,0.01,,43.67,12.40,-0.50,
,,562,2836高雄銀,金融,0.28,-0.01,-0.33,-0.02,0.11,-0.02,,30,0.01,,85.48,12.05,0.05,
,,563,2024志聯,鋼鐵,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,83.03,13.60,0.30,
,,564,1443立益物流,其他,0.00,0.00,0.00,0.01,0.00,0.00,,21,0.01,,89.93,24.90,-0.10,
,,565,2514龍邦,其他,0.08,-0.09,0.01,-0.01,0.11,-0.09,,30,0.01,,88.08,11.95,0.00,
,,566,6937天虹,半導體,-0.09,-0.77,0.05,0.71,0.13,-0.02,,10,0.01,,63.03,292.50,11.50,
,,567,1735日勝化,化學,0.00,0.03,-0.04,0.00,0.01,0.01,,40,0.01,,78.40,20.90,0.00,
,,568,3062建漢,通信網路,-0.52,-0.24,0.08,0.61,-0.30,0.38,,31,0.01,,23.73,20.95,-0.25,
,,569,4572駐龍,電機,0.01,0.00,0.00,0.00,0.00,0.00,,32,0.01,,64.18,140.00,0.00,
,,570,6625必應,其他,-0.71,0.00,0.00,0.00,0.72,0.00,,30,0.01,,49.60,77.00,-0.80,
,,571,2849安泰銀,金融,-0.05,0.05,-0.01,0.00,-0.01,0.03,,31,0.01,,98.51,14.40,0.05,
,,572,1475業旺,紡織,0.00,0.00,0.00,0.00,0.01,0.00,,30,0.01,,76.31,26.60,0.00,
,,573,4930燦星網,電器電纜,0.04,-0.03,0.00,0.00,0.00,0.00,,32,0.01,,63.66,16.25,0.05,
,,574,3679新至陞,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.89,106.50,-3.00,
,,575,6806森崴能源,綠能,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,59.94,,,
,,576,6908宏卅砦C戲-創,電子通路,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,86.39,30.00,-0.60,
,,577,9937全國,油電燃氣,0.00,0.00,0.00,0.00,0.01,-0.01,,30,0.00,,89.27,55.10,0.00,
,,578,1533車王電,汽車,0.00,0.00,0.00,0.47,-0.47,0.00,,31,0.00,,63.29,32.20,0.25,
,,579,2247汎德永業,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,76.70,230.00,0.00,
,,580,2945三商家購,貿易百貨,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.49,40.00,-0.10,
,,581,2642宅配通,航運,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,60.38,20.60,-0.05,
,,582,6201亞弘電,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,69.13,44.60,-0.10,
,,583,2712遠雄來,觀光,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,90.81,14.35,-0.15,
,,584,3018隆銘綠能,其他電子,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,64.29,11.95,-0.05,
,,585,2434統懋,半導體,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,78.20,56.40,5.10,
,,586,3432台端,電子零組件,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,66.51,14.60,0.00,
,,587,7822倍利科,半導體,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,68.22,953.00,0.00,
,,588,6582申豐,橡膠,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,74.28,32.60,-0.10,
,,589,6655科定,其他,0.01,0.00,0.00,-0.01,0.00,0.00,,40,0.00,,86.18,116.00,-1.00,
,,590,3021鴻名,電子零組件,0.00,0.00,0.01,-0.01,0.00,0.00,,40,0.00,,70.97,20.30,-0.25,
,,591,2496卓越,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,49.58,54.60,0.10,
,,592,2227裕日車,汽車,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,93.51,48.00,0.15,
,,593,1732毛寶,化學,0.00,1.00,-0.02,-0.98,0.00,0.00,,40,0.00,,46.40,26.70,0.20,
,,594,1441大東,紡織,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,65.03,9.09,-0.06,
,,595,1435中福,其他,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,94.88,22.00,-1.00,
,,596,2524京城,營建,0.00,0.00,0.00,0.01,-0.01,0.00,,31,0.00,,93.20,35.20,-0.30,
,,597,1341富林-KY,塑膠,0.00,0.00,0.00,0.00,0.00,0.00,,32,0.00,,83.71,60.10,-0.20,
