"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"00746B","富邦A級公司債","35.31","-0.04","-0.11","26W20","05/12","+12","+32,040","53.5","1.3","0","0","0","0","-12","-30,850","-51.5","-1.25","+3","+71","0.46","0"
"00763U","期街口道瓊銅","34.74","+0.93","+2.75","26W20","05/12","+11","+7,192","11.4","12.5","0","0","0","0","+7","+13,717","40.6","23.8","+11","+23,473","37.2","40.8"
"00902","中信電池及儲能","16.92","-0.34","-1.97","26W20","05/12","+10","+34,557","26.4","14.3","0","0","0","0","-2","-537","-3.75","-0.22","-1","-82","-1.7","-0.03"
"9933","中鼎","37.1","+0.65","+1.78","26W20","05/12","+10","+54,122","16.4","6.01","-6","-159","-0.11","-0.02","+1","0","0","0","+10","+53,833","16.3","5.98"
"00897","富邦基因免疫生技","9.76","-0.03","-0.31","26W20","05/12","+9","+10,174","30.9","6.63","0","0","0","0","-1","-25","-1.58","-0.02","+22","+30,029","34","19.6"
"00901","永豐智能車供應鏈","42.47","+0.11","+0.26","26W20","05/12","+9","+3,391","17.7","5.15","0","0","0","0","+1","+225","18.2","0.34","+9","+3,092","16.1","4.69"
"00943","兆豐電子高息等權","19.47","+0.14","+0.72","26W20","05/12","+9","+10,295","55.1","24","0","0","0","0","-5","-2,426","-27.7","-5.66","+10","+9,215","47.6","21.5"
"00962","台新AI優息動能","13.85","+0.05","+0.36","26W20","05/12","+9","+2,774","11.1","5.67","0","0","0","0","+1","+124","16.9","0.25","+10","+3,283","12","6.71"
"009817","國泰日本不動產","9.12","-0.08","-0.87","26W20","05/12","+9","+29,705","19.6","10.3","0","0","0","0","+6","+9,488","13","3.29","+7","+27,045","29.5","9.38"
"00982B","FT投資級債20+","9.81","0","0","26W20","05/12","+9","+1,166","30.5","3.9","0","0","0","0","-4","-498","-25.9","-1.67","+2","+319","40.4","1.07"
"00984B","大華優利美A債15","16.26","-0.02","-0.12","26W20","05/12","+9","+65,782","39.4","36.5","0","0","0","0","-3","-6,652","-17.9","-3.69","+2","+11,839","48.7","6.56"
"1512","瑞利","7.13","-0.08","-1.11","26W20","05/12","+9","+335","7.63","0.34","0","0","0","0","-1","-12","-4","-0.01","-1","-7","-2.33","-0.01"
"2379","瑞昱","555","-29","-4.97","26W20","05/12","+9","+35,025","22.4","6.79","-5","-5,736","-5.98","-1.11","-1","-213","-1.32","-0.04","+9","+19,642","12.6","3.81"
"8440","綠電","20.55","-0.15","-0.72","26W20","05/12","+9","+289","6.04","0.57","0","0","0","0","0","0","0","0","+3","+78","4.82","0.16"
"00885","富邦越南","19.19","-0.39","-1.99","26W20","05/12","+8","+47,958","25.5","7.09","0","0","0","0","+7","+33,424","20.2","4.94","+7","+81,290","49.1","12"
"00896","中信綠能及電動車","27.11","-0.03","-0.11","26W20","05/12","+8","+13,633","14.8","5.01","0","0","0","0","+6","+21,601","30","7.95","+6","+34,566","47.9","12.7"
"00915","凱基優選高股息30","26.56","-0.11","-0.41","26W20","05/12","+8","+55,620","18.3","8.48","0","0","0","0","+62","+927,931","45.1","141","+62","+1,076,659","52.4","164"
"1303","南亞","89.1","-2.4","-2.62","26W20","05/12","+8","+215,570","7.26","2.72","-5","-40,688","-2.21","-0.51","-2","-4,870","-0.82","-0.06","+7","+186,859","6.98","2.36"
"2049","上銀","367.5","+16.5","+4.7","26W20","05/12","+8","+26,342","8.94","7.45","+1","+737","2.82","0.21","+1","+112","0.43","0.03","+8","+27,178","9.22","7.68"
"2072","世紀風電","178.5","-1","-0.56","26W20","05/12","+8","+1,700","7","0.89","0","0","0","0","+1","+6","0.63","0","+8","+2,280","9.39","1.19"
"2258","鴻華先進-創","28.6","+0.5","+1.78","26W20","05/12","+8","+2,848","9.51","0.16","0","0","0","0","-1","-33","-1.58","0","+8","+2,938","9.81","0.17"
"2301","光寶科","234.5","+10.5","+4.69","26W20","05/12","+8","+203,022","18.7","8.76","-5","-26,456","-3.04","-1.14","-1","-981","-0.72","-0.04","+8","+177,960","16.4","7.68"
"2867","三商壽","7.7","-0.12","-1.53","26W20","05/12","+8","+103,397","34","1.75","0","0","0","0","-1","-205","-1.37","0","+8","+108,078","35.5","1.83"
"2886","兆豐金","39.2","-0.9","-2.24","26W20","05/12","+8","+142,054","16.6","0.96","-1","-290","-0.66","0","-3","-6,043","-2.34","-0.04","+3","+17,693","6.86","0.12"
"6988","威力暘-創","15.1","+0.2","+1.34","26W20","05/12","+8","+80","5.01","0.17","0","0","0","0","-3","-139","-18.3","-0.29","-3","-119","-15.6","-0.25"
"7734","印能科技","3980","+180","+4.74","26W20","05/12","+8","+606","3.62","2.17","0","0","0","0","+2","+30","4.28","0.11","+8","+2,101","12.5","7.5"
"7769","鴻勁","6870","+490","+7.68","26W20","05/12","+8","+7,127","16.4","3.96","+3","+767","4.87","0.43","+2","+39","0.39","0.02","+9","+7,336","14.3","4.08"
"00655L","國泰中國A50正2","37.8","+0.8","+2.16","26W20","05/12","+7","+3,080","7.66","4.16","0","0","0","0","+15","+20,281","15.6","27.4","+15","+27,013","20.8","36.5"
"00712","復華富時不動產","8.97","-0.05","-0.55","26W20","05/12","+7","+210,232","28.7","4.3","0","0","0","0","+6","+95,049","15.8","1.95","+6","+282,634","47","5.79"
"00714","群益道瓊美國地產","21.58","+0.15","+0.7","26W20","05/12","+7","+1,097","23.3","4.56","0","0","0","0","-1","-233","-55.5","-0.97","+19","+3,678","21.4","15.3"
"00740B","富邦全球投等債","38.53","-0.03","-0.08","26W20","05/12","+7","+46,013","50.4","2.23","-2","-125","-0.53","-0.01","-11","-81,801","-38.5","-3.96","+2","+893","3.77","0.04"
"00755B","群益投資級公用債","32.81","-0.07","-0.21","26W20","05/12","+7","+967","19.5","0.35","-2","-688","-37.7","-0.25","+2","+80","4.41","0.03","-2","-17","-0.91","-0.01"
"00772B","中信高評級公司債","33.57","-0.04","-0.12","26W20","05/12","+7","+43,376","49.1","1.25","0","0","0","0","-1","-1,538","-23.3","-0.04","+38","+173,565","37","5.02"
"00773B","中信優先金融債","35.78","-0.02","-0.06","26W20","05/12","+7","+14,671","41.8","0.57","0","0","0","0","-1","-643","-37.2","-0.03","+28","+36,262","22.4","1.42"
"00861","元大全球未來通訊","83.8","+0.95","+1.15","26W20","05/12","+7","+1,549","22.2","2.25","0","0","0","0","+6","+702","12.1","1.02","+6","+2,217","38.1","3.22"
"00862B","中信投資級公司債","31.63","0","0","26W20","05/12","+7","+5,845","36.4","0.7","0","0","0","0","-7","-4,745","-29.5","-0.57","+21","+3,215","7","0.38"
"00908","富邦入息REITs+","14.32","-0.02","-0.14","26W20","05/12","+7","+2,356","35","6.38","0","0","0","0","+1","+48","30.2","0.13","+6","+1,824","32.7","4.94"
"00923","群益台ESG低碳50","38.71","-0.07","-0.18","26W20","05/12","+7","+38,902","18.7","4.54","0","0","0","0","+6","+71,831","38","8.38","+6","+110,044","58.2","12.8"
"00942B","台新美A公司債20+","14.28","-0.01","-0.07","26W20","05/12","+7","+27,256","60.7","1.33","0","0","0","0","-1","-2,372","-47.1","-0.12","+16","+265,738","79.4","13"
"00948B","中信優息投資級債","9.42","-0.02","-0.21","26W20","05/12","+7","+119,660","46.4","3.05","0","0","0","0","-1","-2,881","-9.88","-0.07","+42","+1,435,543","56.4","36.6"
"00950B","凱基A級公司債","13.99","-0.02","-0.14","26W20","05/12","+7","+62,638","38.2","1.55","0","0","0","0","-10","-60,993","-13.8","-1.51","+1","+3,463","31.3","0.09"
"00958B","永豐ESG銀行債15+","9.26","+0.01","+0.11","26W20","05/12","+7","+13,820","39.4","9.2","0","0","0","0","-1","-746","-23.2","-0.5","+36","+78,132","43.2","52"
"00959B","大華投等美債15Y+","9.32","-0.01","-0.11","26W20","05/12","+7","+23,466","40.6","4.14","0","0","0","0","+2","+3,004","20.3","0.53","+2","+9,035","60.9","1.6"
"00966B","統一ESG投等債15+","13.85","-0.01","-0.07","26W20","05/12","+7","+10,047","26.8","7.22","0","0","0","0","-1","-1,260","-33.7","-0.9","+27","+38,663","22.5","27.8"
"00970B","新光BBB投等債20+","9.34","-0.01","-0.11","26W20","05/12","+7","+24,525","45.6","5.96","0","0","0","0","-1","-907","-16.9","-0.22","+26","+96,514","42.2","23.5"
"009813","貝萊德標普卓越50","11.12","-0.02","-0.18","26W20","05/12","+7","+34,550","18","7.43","0","0","0","0","+6","+94,769","56","20.4","+6","+129,289","76.4","27.8"
"1256","鮮活果汁-KY","186.5","+9.5","+5.37","26W20","05/12","+7","+279","12.2","0.78","0","0","0","0","-2","-9","-0.93","-0.03","+6","+249","12.4","0.7"
"2453","凌群","54.6","-0.2","-0.36","26W20","05/12","+7","+999","9.13","1","0","0","0","0","-1","-2","-0.31","0","+7","+1,010","9.23","1.01"
"2615","萬海","76.9","-1.6","-2.04","26W20","05/12","+7","+36,416","15.4","1.3","-13","-40,708","-4.7","-1.45","-1","-14","-0.09","0","+7","+31,627","13.3","1.13"
"2881C","富邦金丙特","51.3","-0.1","-0.19","26W20","05/12","+7","+140","2.8","0.04","0","0","0","0","0","0","0","0","+7","+140","2.8","0.04"
"2916","滿心","44.6","-0.15","-0.34","26W20","05/12","+7","+78","2.71","0.12","0","0","0","0","0","0","0","0","+7","+71","2.47","0.11"
"4166","友霖","26.2","-0.5","-1.87","26W20","05/12","+7","+528","7.5","0.22","0","0","0","0","0","0","0","0","+7","+527","7.49","0.22"
"6443","元晶","41.5","+0.1","+0.24","26W20","05/12","+7","+37,099","8.77","6.89","0","0","0","0","+3","+1,701","4.48","0.32","+7","+39,290","9.29","7.29"
"6679","鈺太","324.5","-2.5","-0.76","26W20","05/12","+7","+1,921","9.57","3.49","+6","+140","0.76","0.25","-1","-51","-3.95","-0.09","-1","-10","-0.79","-0.02"
"6908","宏碁遊戲-創","39.3","-0.15","-0.38","26W20","05/12","+7","+66","6.17","0.18","0","0","0","0","0","0","0","0","+5","+73","12.8","0.2"
"6916","華凌","18.55","0","0","26W20","05/12","+7","+104","7.61","0.15","0","0","0","0","-1","-8","-11.8","-0.01","-1","-4","-5.95","-0.01"
"006208","富邦台50","224.55","+0.1","+0.04","26W20","05/12","+6","+14,280","10.6","0.77","0","0","0","0","+6","+21,483","15.9","1.16","+6","+35,763","26.4","1.93"
"00647L","元大S&P500正2","131.2","+0.7","+0.54","26W20","05/12","+6","+40","1.08","0.62","0","0","0","0","+4","+867","43.5","13.5","+6","+1,159","31.2","18.1"
"00701","國泰股利精選30","31.45","-0.16","-0.51","26W20","05/12","+6","+5,497","18.6","3","0","0","0","0","+19","+33,444","27.6","18.2","+19","+47,196","39","25.7"
"00757","統一FANG+","127.25","-0.6","-0.47","26W20","05/12","+6","+14,737","20.3","4.86","0","0","0","0","+6","+25,655","35.3","8.45","+6","+40,392","55.5","13.3"
"00770","國泰北美科技","64.15","+0.25","+0.39","26W20","05/12","+6","+5,645","25.9","6.76","0","0","0","0","+6","+5,135","23.5","6.15","+6","+10,780","49.4","12.9"
"00858","永豐美國500大","35.64","+0.29","+0.82","26W20","05/12","+6","+4,125","15.9","3.3","0","0","0","0","+6","+9,680","37.3","7.75","+6","+13,804","53.2","11.1"
"00900","富邦特選高股息30","17.25","-0.01","-0.06","26W20","05/12","+6","+148,696","31.8","7.92","0","0","0","0","+6","+187,714","40.2","10","+6","+344,910","73.8","18.4"
"00909","國泰數位支付服務","48.68","+0.79","+1.65","26W20","05/12","+6","+36,193","25","23.3","0","0","0","0","+6","+21,303","14.7","13.7","+6","+57,496","39.7","37"
"00918","大華優利高填息30","25.49","+0.11","+0.43","26W20","05/12","+6","+182,461","21","5.55","0","0","0","0","+6","+432,420","49.7","13.1","+6","+614,882","70.7","18.7"
"00922","國泰台灣領袖50","36.6","-0.08","-0.22","26W20","05/12","+6","+204,247","37.6","10.2","0","0","0","0","+1","+602","2.77","0.03","+6","+242,508","44.7","12.1"
"00924","復華S&P500成長","31.83","+0.08","+0.25","26W20","05/12","+6","+16,887","23.1","3.69","0","0","0","0","+6","+11,936","16.3","2.61","+6","+28,823","39.4","6.3"
"00930","永豐ESG低碳高息","21.87","-0.04","-0.18","26W20","05/12","+6","+25,511","31","15.9","0","0","0","0","+6","+31,400","38.2","19.5","+6","+56,910","69.2","35.4"
"00946","群益科技高息成長","13.09","-0.02","-0.15","26W20","05/12","+6","+38,436","16.2","7.57","0","0","0","0","+1","+5,289","35.3","1.04","+6","+122,551","51.7","24.1"
"009811","統一美國50","12.71","-0.02","-0.16","26W20","05/12","+6","+19,257","17.9","6.37","0","0","0","0","+7","+52,139","43.6","17.2","+7","+71,273","59.6","23.6"
"00983A","主動中信ARK創新","11.86","+0.1","+0.85","26W20","05/12","+6","+27,016","23","11.5","0","0","0","0","+6","+35,196","30","15","+6","+62,212","53.1","26.5"
"00986A","主動台新龍頭成長","14.69","+0.26","+1.8","26W20","05/12","+6","+5,831","25.5","13.5","0","0","0","0","+1","+166","9.6","0.38","+1","+168","9.72","0.39"
"00993A","主動安聯台灣","13.28","-0.03","-0.23","26W20","05/12","+6","+89,131","13.4","9.69","0","0","0","0","+13","+481,069","23.8","52.3","+13","+656,270","32.4","71.3"
"1203","味王","42.9","-1.1","-2.5","26W20","05/12","+6","+273","30","0.11","0","0","0","0","-1","-1","-1.94","0","0","0","0","0"
"1533","車王電","33.9","+0.05","+0.15","26W20","05/12","+6","+451","6.66","0.46","0","0","0","0","+1","+4","0.74","0","+6","+444","6.55","0.45"
"1583","程泰","48.7","-0.3","-0.61","26W20","05/12","+6","+152","21.8","0.14","0","0","0","0","-1","-2","-1.58","0","+6","+152","21.8","0.14"
"1593","祺驊","31.9","-0.6","-1.85","26W20","05/12","+6","+45","5.15","0.11","0","0","0","0","+1","0","0","0","+6","+45","5.15","0.11"
"1617","榮星","14.85","-0.05","-0.34","26W20","05/12","+6","+461","10.6","0.27","0","0","0","0","-4","-25","-0.78","-0.01","-1","0","-0.07","0"
"1736","喬山","120","-4","-3.23","26W20","05/12","+6","+1,894","8.91","0.62","0","0","0","0","-1","-11","-0.76","0","-1","0","0","0"
"2250","IKKA-KY","63.1","-0.8","-1.25","26W20","05/12","+6","+268","13.1","0.74","0","0","0","0","-1","-3","-1.6","-0.01","+6","+270","13.2","0.74"
"2303","聯電","104.5","+9.5","+10","26W20","05/12","+6","+354,160","6.35","2.82","+2","+39,823","2.24","0.32","+2","+6,548","0.37","0.05","+2","+154,725","8.7","1.23"
"2395","研華","494.5","+16","+3.34","26W20","05/12","+6","+25,049","23.9","2.9","-1","-1","-0.01","0","+3","+372","0.57","0.04","+9","+25,971","18.6","3.01"
"2440","太空梭","16.85","-0.1","-0.59","26W20","05/12","+6","+1,089","3.67","0.78","0","0","0","0","-1","-14","-1.2","-0.01","+6","+1,133","3.82","0.81"
"2450","神腦","29.75","-0.35","-1.16","26W20","05/12","+6","+497","10.3","0.19","0","0","0","0","+2","+192","14.5","0.07","+7","+702","13.5","0.27"
"2458","義隆","145.5","-4.5","-3","26W20","05/12","+6","+27,154","26.8","8.94","-5","-8,520","-9.66","-2.8","-3","-941","-2.25","-0.31","-1","-564","-7.13","-0.19"
"2545","皇翔","38.4","-0.55","-1.41","26W20","05/12","+6","+1,309","14.3","0.34","0","0","0","0","+3","+171","4.17","0.05","+6","+1,514","16.5","0.4"
"2642","宅配通","21.4","-0.2","-0.93","26W20","05/12","+6","+189","8.83","0.2","0","0","0","0","0","0","0","0","+3","+127","11.7","0.13"
"2706","第一店","12.25","-0.1","-0.81","26W20","05/12","+6","+508","14.9","0.1","0","0","0","0","-3","-6","-0.5","0","-1","-1","-0.46","0"
"2712","遠雄來","16.6","-0.4","-2.35","26W20","05/12","+6","+114","13.9","0.11","0","0","0","0","-1","-2","-11.1","0","0","0","0","0"
"3015","全漢","50.2","-0.9","-1.76","26W20","05/12","+6","+1,451","18.2","0.77","-9","-1,197","-10.3","-0.64","-1","-5","-0.97","0","+2","+220","7.85","0.12"
"3023","信邦","301.5","-0.5","-0.17","26W20","05/12","+6","+15,356","26.9","6.4","-6","-4,838","-8.48","-2.02","-6","-300","-0.53","-0.12","+15","+27,030","15.7","11.3"
"3033","威健","44.45","+0.45","+1.02","26W20","05/12","+6","+48,562","17.9","10.1","-1","-65","-0.19","-0.01","-2","-3,141","-1.67","-0.66","+8","+48,808","15.8","10.2"
"3048","益登","46.9","+1.9","+4.22","26W20","05/12","+6","+13,310","9.07","4.93","0","0","0","0","+3","+943","1.03","0.35","+6","+14,422","9.82","5.34"
"3152","璟德","175.5","0","0","26W20","05/12","+6","+1,137","2.26","1.65","0","0","0","0","+3","+74","0.33","0.11","+3","+768","3.47","1.11"
"3266","昇陽","13.2","-0.35","-2.58","26W20","05/12","+6","+401","19.1","0.11","0","0","0","0","-1","-12","-3.99","0","+6","+431","20.5","0.12"
"3537","堡達","48.45","+0.3","+0.62","26W20","05/12","+6","+748","11.6","1.33","0","0","0","0","0","0","0","0","+6","+748","11.6","1.33"
"3661","世芯-KY","5310","-65","-1.21","26W20","05/12","+6","+9,997","14.7","12.3","+2","+196","1.06","0.24","+2","+166","0.9","0.2","+6","+11,651","17.1","14.3"
"3706","神達","85.9","-0.9","-1.04","26W20","05/12","+6","+38,432","11.2","2.9","+3","+362","0.22","0.03","-1","-502","-1.46","-0.04","-1","-216","-0.63","-0.02"
"4131","浩泰","35.7","+0.4","+1.13","26W20","05/12","+6","+286","14","0.72","0","0","0","0","0","0","0","0","+6","+286","14","0.72"
"4572","駐龍","144.5","0","0","26W20","05/12","+6","+255","24.1","0.64","0","0","0","0","0","0","0","0","+6","+258","24.4","0.64"
"5211","蒙恬","20.2","-0.1","-0.49","26W20","05/12","+6","+30","1.22","0.09","0","0","0","0","0","0","0","0","+5","+32","1.39","0.1"
"5285","界霖","74.5","+6.7","+9.88","26W20","05/12","+6","+2,348","12.8","2.3","0","0","0","0","+3","+67","0.54","0.07","+6","+2,417","13.2","2.37"
"5607","遠雄港","49.7","-0.9","-1.78","26W20","05/12","+6","+1,238","9.62","0.33","0","0","0","0","+1","+4","0.22","0","+6","+1,229","9.55","0.33"
"6129","普誠","16.1","-0.3","-1.83","26W20","05/12","+6","+2,203","7.8","1.22","0","0","0","0","-1","-191","-11.6","-0.11","+6","+2,258","8","1.25"
"6166","凌華","101.5","+8.8","+9.49","26W20","05/12","+6","+7,783","12.5","3.58","0","0","0","0","+2","+301","1.01","0.14","+6","+8,173","13.2","3.76"
"6206","飛捷","140","+9.5","+7.28","26W20","05/12","+6","+7,289","16.1","5.1","-1","-17","-0.11","-0.01","+1","+71","0.49","0.05","+3","+5,946","19.9","4.16"
"6237","驊訊","43.7","-1.8","-3.96","26W20","05/12","+6","+1,387","9.31","1.74","0","0","0","0","-1","-384","-6.43","-0.48","-1","-319","-5.34","-0.4"
"6411","晶焱","84.5","+2.1","+2.55","26W20","05/12","+6","+1,460","11.8","1.47","0","0","0","0","-2","-6","-0.14","-0.01","+6","+1,491","12","1.5"
"6449","鈺邦","198.5","+18","+9.97","26W20","05/12","+6","+2,670","8.85","2.91","-5","-1,080","-3.76","-1.18","+3","+179","1.12","0.19","+2","+1,883","14.4","2.05"
"6488","環球晶","785","-50","-5.99","26W20","05/12","+6","+29,946","11.6","6.26","+2","+3,283","3.25","0.69","-1","-31","-0.21","-0.01","+6","+41,511","16","8.68"
"6579","研揚","141","+2","+1.44","26W20","05/12","+6","+883","9","0.52","0","0","0","0","-5","-17","-0.19","-0.01","+9","+1,028","8.76","0.61"
"6869","雲豹能源","84.9","-2","-2.3","26W20","05/12","+6","+1,655","10.7","1.2","0","0","0","0","-1","-11","-0.68","-0.01","+6","+1,670","10.8","1.21"
"8016","矽創","274","+5.5","+2.05","26W20","05/12","+6","+5,200","10.7","4.33","-1","-85","-1.74","-0.07","-1","-81","-1.67","-0.07","+6","+3,813","7.84","3.17"
"8089","康全電訊","21.25","+0.15","+0.71","26W20","05/12","+6","+573","7.18","0.87","0","0","0","0","0","0","0","0","+6","+571","7.16","0.87"
"8481","政伸","40.25","-0.4","-0.98","26W20","05/12","+6","+54","6.8","0.08","0","0","0","0","0","0","0","0","+6","+56","7.06","0.08"
"8487","愛爾達-創","77.6","-0.2","-0.26","26W20","05/12","+6","+52","3.88","0.2","0","0","0","0","-1","-3","-2.5","-0.01","-1","-1","-0.97","0"
"8935","邦泰","18.8","+0.7","+3.87","26W20","05/12","+6","+777","7.06","0.68","0","0","0","0","0","0","0","0","+6","+778","7.07","0.69"
"9912","偉聯","12.2","-0.15","-1.21","26W20","05/12","+6","+96","3.65","0.18","0","0","0","0","+2","+14","1.14","0.03","+2","+37","3.05","0.07"
"00678","群益那斯達克生技","35.65","+0.07","+0.2","26W20","05/12","+5","+317","5.19","3.99","0","0","0","0","-1","-32","-4.49","-0.4","+2","+57","2.17","0.72"
"00904","新光臺灣半導體30","39.41","-0.02","-0.05","26W20","05/12","+5","+8,862","6.8","5.13","0","0","0","0","+1","+56","0.84","0.03","+4","+15,897","15.8","9.21"
"1773","勝一","179.5","+3.5","+1.99","26W20","05/12","+5","+6,421","14.3","2.14","0","0","0","0","+2","+57","0.55","0.02","+5","+6,531","14.5","2.18"
"2064","晉椿","12.95","+0.35","+2.78","26W20","05/12","+5","+13","1.87","0.02","0","0","0","0","0","0","0","0","+5","+13","1.87","0.02"
"2317","鴻海","250","-2","-0.79","26W20","05/12","+5","+447,093","23.3","3.2","-1","-10,668","-7.3","-0.08","-1","-208","-0.14","0","+5","+453,988","23.6","3.25"
"2342","茂矽","44.1","+1.05","+2.44","26W20","05/12","+5","+7,252","4.31","4.6","0","0","0","0","-1","-1","0","0","+5","+7,270","4.33","4.62"
"2401","凌陽","25.95","+0.3","+1.17","26W20","05/12","+5","+23,547","10.8","3.98","+2","+40","0.06","0.01","-2","-199","-0.32","-0.03","+5","+24,301","11.1","4.1"
"2483","百容","24.6","+0.9","+3.8","26W20","05/12","+5","+1,135","12.6","1.05","0","0","0","0","+1","+69","2.99","0.06","+3","+943","14.6","0.87"
"3122","笙泉","38.9","+0.4","+1.04","26W20","05/12","+5","+814","2.89","2","0","0","0","0","0","0","0","0","+7","+853","2.98","2.09"
"3372","典範","19.25","-0.5","-2.53","26W20","05/12","+5","+1,092","6.41","0.62","0","0","0","0","+1","+4","0.25","0","+5","+1,100","6.46","0.63"
"3492","長盛","22.65","-0.25","-1.09","26W20","05/12","+5","+108","6.72","0.3","0","0","0","0","+1","0","0","0","+5","+108","6.72","0.3"
"3518","柏騰","37.6","+0.6","+1.62","26W20","05/12","+5","+1,240","2.78","1.21","0","0","0","0","-2","-38","-0.25","-0.04","+5","+1,276","2.86","1.24"
"3581","博磊","234","-2.5","-1.06","26W20","05/12","+5","+2,386","9.89","4.68","0","0","0","0","+1","+3","0.55","0.01","+5","+2,493","10.3","4.89"
"4502","健信","15.9","+0.25","+1.6","26W20","05/12","+5","+43","5.07","0.07","0","0","0","0","+3","+3","0.54","0","+5","+45","5.38","0.08"
"4549","桓達","99.5","-1.5","-1.49","26W20","05/12","+5","+305","6.18","0.53","0","0","0","0","-1","-6","-1.58","-0.01","-1","-4","-1.04","-0.01"
"4560","強信-KY","35.8","+0.45","+1.27","26W20","05/12","+5","+427","6.17","0.63","0","0","0","0","-2","-15","-0.68","-0.02","+5","+401","5.79","0.59"
"4716","大立","15.15","+0.1","+0.66","26W20","05/12","+5","+953","5.87","1.01","0","0","0","0","-5","-61","-0.38","-0.06","+5","+892","5.5","0.94"
"4934","太極","18.4","+0.1","+0.55","26W20","05/12","+5","+839","2.2","0.37","0","0","0","0","+1","+81","2.18","0.04","+5","+920","2.41","0.41"
"6154","順發","12.85","+0.05","+0.39","26W20","05/12","+5","+61","3.2","0.08","0","0","0","0","0","0","0","0","+5","+61","3.2","0.08"
"6219","富旺","12.4","-0.5","-3.88","26W20","05/12","+5","+1,096","10.8","0.88","0","0","0","0","+1","0","0","0","+5","+1,022","10.1","0.82"
"6227","茂綸","103","0","0","26W20","05/12","+5","+1,580","9.29","2.08","0","0","0","0","-1","-55","-1.56","-0.07","+5","+1,633","9.6","2.15"
"6414","樺漢","362","+3","+0.84","26W20","05/12","+5","+15,596","39.3","11.3","-5","-1,676","-4.22","-1.22","-5","-807","-2.03","-0.59","+5","+13,113","33","9.53"
"6416","瑞祺電通","83.9","+0.1","+0.12","26W20","05/12","+5","+704","11.2","0.96","0","0","0","0","-1","-8","-1.27","-0.01","+5","+693","11","0.94"
"6435","大中","248.5","+17","+7.34","26W20","05/12","+5","+1,189","4.13","3.17","0","0","0","0","+2","+22","0.21","0.06","+5","+1,235","4.3","3.3"
"6569","醫揚","100","+0.4","+0.4","26W20","05/12","+5","+25","1.86","0.06","0","0","0","0","-1","-31","-23.2","-0.08","-1","-30","-22.5","-0.08"
