Unnamed: 0_level_1,Unnamed: 1_level_1,#,股票代號/名稱,類別,20260605,0612,0618,0626,0703,0709,Unnamed: 11_level_1,走 勢,總增減,Unnamed: 14_level_1,上週持有%,今日 收盤價,今日 漲跌,Unnamed: 18_level_1
,,1,2243宏旭-KY,汽車,4.98,2.03,3.45,-0.68,0.15,4.83,,50,14.76,,69.28,49.90,-1.10,
,,2,3605宏致,電子零組件,-0.22,0.45,-0.10,1.23,7.65,1.39,,30,10.40,,55.83,89.70,-1.50,
,,3,8033雷虎,其他,-2.00,-1.67,-0.37,1.36,10.37,2.62,,30,10.31,,41.58,249.50,22.50,
,,4,6213聯茂,電子零組件,0.11,-0.36,1.38,7.70,-0.03,-0.05,,10,8.75,,65.27,359.50,-25.50,
,,5,6672騰輝電子-KY,電子零組件,-2.06,2.07,2.16,7.29,-0.53,-1.21,,10,7.72,,34.06,275.00,-23.00,
,,6,6226光鼎,光電,1.54,-0.25,0.26,3.90,-0.48,2.66,,31,7.63,,31.88,25.65,-0.95,
,,7,6409旭隼,其他電子,0.08,2.90,0.86,-0.46,3.04,1.17,,30,7.59,,66.61,1055.00,-50.00,
,,8,6695芯鼎,半導體,-1.68,5.50,-0.32,5.07,-1.15,-0.57,,31,6.85,,50.77,54.10,0.40,
,,9,2618長榮航,航運,1.25,0.20,2.67,1.51,0.57,0.09,,10,6.29,,79.52,40.75,1.15,
,,10,3060銘異,電腦週邊,1.34,-0.12,6.54,0.98,-1.04,-1.41,,10,6.29,,25.64,34.35,-2.80,
,,11,8476台境*,綠能,0.50,0.65,1.19,1.95,1.64,0.23,,10,6.16,,71.71,22.00,-2.10,
,,12,6491晶碩,生技醫療業,-0.52,0.64,-0.79,1.62,0.87,3.47,,31,5.29,,64.15,365.50,-9.50,
,,13,6191精成科,電子零組件,-0.38,-0.27,1.61,-0.10,4.64,-0.40,,30,5.10,,59.61,101.50,0.50,
,,14,4989榮科,電子零組件,-2.62,-1.89,-0.49,-0.74,7.04,3.75,,30,5.05,,33.86,82.70,-9.10,
,,15,2610華航,航運,0.47,0.31,1.37,2.55,0.18,0.12,,10,5.00,,72.63,21.05,0.45,
,,16,2377微星,電腦週邊,0.22,0.17,0.04,0.73,2.39,1.34,,30,4.89,,63.28,149.50,4.50,
,,17,3413京鼎,半導體,0.16,-2.44,1.32,-0.75,6.47,-0.01,,30,4.75,,49.10,334.00,-0.50,
,,18,2493揚博,電子零組件,1.38,1.57,3.68,-0.36,0.05,-1.71,,30,4.61,,55.70,257.50,-16.50,
,,19,6753龍德造船,航運,0.14,-0.02,0.07,0.08,3.27,1.00,,30,4.54,,62.70,159.50,11.50,
,,20,2103台橡,橡膠,1.48,0.29,0.30,0.44,-0.01,1.42,,31,3.92,,56.55,23.30,0.25,
,,21,6890來億-KY,運動,0.65,3.03,-0.29,0.17,-0.10,0.44,,31,3.90,,92.99,181.50,0.00,
,,22,5269祥碩,半導體,0.84,-0.29,0.06,0.01,2.34,0.92,,30,3.88,,58.84,1510.00,30.00,
,,23,1342八貫,其他,0.31,0.78,1.00,0.64,-0.14,0.94,,31,3.53,,59.74,114.50,4.00,
,,24,6806森崴能源,綠能,3.78,0.25,0.94,-1.46,0.00,0.00,,40,3.51,,59.94,,,
,,25,8046南電,電子零組件,0.67,-0.27,-0.15,2.46,0.82,-0.05,,10,3.48,,85.61,1270.00,55.00,
,,26,3704合勤控,通信網路,2.01,1.10,0.43,0.21,-0.31,0.03,,31,3.47,,65.88,49.85,4.50,
,,27,3022威強電,電腦週邊,1.04,0.72,0.03,0.05,-1.13,2.74,,31,3.45,,63.56,88.30,-0.70,
,,28,4968立積,半導體,0.63,-0.92,0.72,2.06,0.38,0.57,,31,3.44,,20.34,108.50,-1.50,
,,29,1563巧新,汽車,2.55,-0.21,-0.35,0.81,-0.28,0.91,,31,3.43,,48.15,64.30,-3.40,
,,30,1734杏輝,生技醫療業,0.45,0.24,0.08,1.07,0.72,0.73,,31,3.29,,50.20,32.95,-0.15,
,,31,1314中石化,塑膠,0.50,-0.03,-0.04,0.81,1.82,0.23,,30,3.29,,42.22,8.85,-0.05,
,,32,9941裕融,其他,1.36,1.65,-0.07,0.08,0.04,0.19,,31,3.25,,70.52,81.60,0.60,
,,33,2401凌陽,半導體,-0.58,0.27,2.48,1.64,0.48,-1.07,,10,3.22,,42.98,31.90,-1.10,
,,34,2476鉅祥,電子零組件,-0.37,0.75,0.77,1.34,0.43,0.08,,10,3.00,,66.29,126.50,-2.50,
,,35,2634漢翔,航運,0.12,0.09,0.53,0.41,1.85,-0.04,,30,2.96,,51.24,63.80,5.80,
,,36,6934心誠鎂,生技醫療業,0.17,0.89,0.04,0.20,1.32,0.30,,30,2.92,,65.86,79.40,-0.30,
,,37,4306炎洲,塑膠,0.95,0.63,0.52,0.49,0.20,0.06,,10,2.85,,57.53,14.75,0.00,
,,38,3092鴻碩,電子零組件,0.82,0.59,0.12,0.15,0.50,0.65,,50,2.83,,37.70,26.55,-2.25,
,,39,3533嘉澤,電子零組件,1.04,0.67,0.03,0.76,0.35,-0.03,,10,2.82,,64.19,1980.00,25.00,
,,40,1210大成,食品,0.37,0.99,0.28,0.19,0.72,0.26,,30,2.81,,65.49,57.90,0.90,
,,41,3356奇偶,光電,-1.24,0.16,1.94,0.68,0.70,0.57,,30,2.81,,32.47,60.40,0.60,
,,42,3011今皓,電子零組件,0.48,1.36,0.22,0.63,0.05,-0.11,,10,2.63,,37.12,12.85,-0.25,
,,43,9933中鼎,其他,0.11,0.23,0.36,0.33,-0.41,2.01,,31,2.63,,61.88,40.60,-0.50,
,,44,6271同欣電,半導體,0.70,-0.45,-0.57,4.41,2.88,-4.35,,10,2.62,,53.28,236.00,-16.00,
,,45,6525捷敏-KY,半導體,-1.37,-1.21,-0.64,1.51,1.56,2.73,,50,2.58,,69.60,192.50,-7.00,
,,46,912000晨訊科-DR,存託憑證,-1.98,2.75,0.57,-0.52,0.89,0.81,,30,2.52,,34.12,2.70,0.00,
,,47,2645長榮航太,航運,-0.25,0.47,0.03,0.42,1.53,0.31,,30,2.51,,86.59,251.50,0.00,
,,48,2393億光,光電,0.20,0.72,1.38,0.25,-0.76,0.68,,31,2.47,,68.66,69.10,-1.90,
,,49,6202盛群,半導體,-0.87,-0.93,3.47,0.22,1.09,-0.57,,30,2.41,,40.20,70.20,-3.10,
,,50,4746台耀,生技醫療業,0.94,0.39,0.36,0.09,0.40,0.22,,30,2.40,,43.10,53.80,-1.00,
,,51,6805富世達,電子零組件,3.50,-1.60,-1.24,1.08,0.77,-0.11,,10,2.40,,59.34,1410.00,-50.00,
,,52,2892第一金,金融,0.54,0.86,0.39,0.27,0.09,0.23,,31,2.38,,71.34,33.65,0.05,
,,53,2449京元電子,半導體,0.09,-2.99,-0.83,5.60,1.72,-1.27,,10,2.32,,67.06,307.00,-1.50,
,,54,2466冠西電,光電,-0.03,0.01,-0.04,-0.50,0.85,2.00,,50,2.29,,89.95,100.50,2.00,
,,55,7631聚賢研發-創,其他電子,2.04,0.12,0.13,-0.28,-0.07,0.30,,50,2.24,,74.60,145.00,-8.50,
,,56,2727王品,觀光,0.53,0.88,0.16,1.28,0.03,-0.65,,10,2.23,,36.25,239.00,-1.50,
,,57,4722國精化,化學,0.29,-0.73,1.17,1.82,0.22,-0.56,,10,2.21,,61.53,247.00,-9.50,
,,58,4977眾達-KY,通信網路,-0.66,1.00,2.11,-0.02,0.19,-0.42,,30,2.20,,19.03,151.50,-1.00,
,,59,2471資通,資訊服務,1.04,0.68,0.18,0.05,0.15,0.10,,30,2.20,,25.15,52.80,-0.40,
,,60,6719力智,半導體,-0.32,-0.37,-0.24,4.08,-0.69,-0.27,,31,2.19,,52.23,252.50,-14.00,
,,61,2316楠梓電,電子零組件,-0.83,0.43,3.16,0.16,-0.71,-0.08,,31,2.13,,67.26,185.50,0.00,
,,62,6164華興,光電,2.57,-0.99,1.63,-0.23,0.31,-1.16,,30,2.13,,26.16,14.35,-0.60,
,,63,2597潤弘,營建,0.90,1.38,0.22,-0.37,-0.13,0.13,,50,2.13,,81.47,168.50,0.00,
,,64,3035智原,半導體,-2.04,0.55,2.34,2.67,-1.73,0.33,,31,2.12,,31.07,213.00,-3.00,
,,65,2478大毅,電子零組件,1.94,1.46,4.18,-1.75,-1.66,-2.06,,30,2.11,,64.23,163.50,-10.50,
,,66,2390云辰,其他電子,0.81,0.75,-0.21,0.25,0.25,0.22,,20,2.07,,39.87,12.15,-0.75,
,,67,8261富鼎,半導體,-6.27,-3.05,8.67,3.71,1.86,-2.85,,10,2.07,,53.06,292.50,-32.50,
,,68,2323中環,光電,0.73,-0.76,0.47,0.81,-0.17,0.98,,31,2.06,,46.32,10.95,-0.20,
,,69,3504揚明光,光電,-0.08,0.76,0.78,0.06,0.44,0.08,,30,2.04,,64.61,76.40,-5.40,
,,70,2491吉祥全,光電,0.97,2.26,-0.52,-0.59,0.02,-0.12,,30,2.02,,74.35,35.10,-1.55,
,,71,1402遠東新,紡織,0.31,0.56,0.52,0.38,0.14,0.09,,10,2.00,,88.71,26.85,-0.60,
,,72,2845遠東銀,金融,0.36,0.60,0.45,0.17,0.11,0.28,,31,1.97,,74.68,13.35,0.15,
,,73,1303南亞,塑膠,1.11,-0.23,0.88,-0.11,0.32,-0.04,,30,1.93,,86.89,199.50,18.00,
,,74,2444兆勁,通信網路,1.60,0.50,0.90,-0.63,-0.72,0.25,,31,1.90,,28.31,12.20,-0.20,
,,75,8163達方,電腦週邊,-0.24,2.09,0.18,-0.25,0.33,-0.25,,30,1.86,,46.53,36.10,-1.05,
,,76,4551智伸科,汽車,0.20,-1.86,2.09,1.32,-0.13,0.24,,31,1.86,,82.74,214.00,-15.50,
,,77,3094聯傑,半導體,-0.88,-0.42,4.42,-2.61,-2.10,3.44,,50,1.85,,19.49,38.40,-1.95,
,,78,2887台新新光金,金融,0.74,0.24,0.43,0.05,0.20,0.19,,30,1.85,,74.83,35.75,-1.10,
,,79,2867三商壽,金融,0.58,0.46,0.18,0.17,0.16,0.29,,31,1.84,,85.65,8.83,-0.03,
,,80,2884玉山金,金融,0.61,0.48,0.45,0.21,-0.13,0.21,,31,1.83,,72.52,34.60,-0.15,
,,81,1540喬福,電機,0.10,0.55,0.60,0.25,-0.06,0.36,,31,1.80,,35.63,22.30,-0.25,
,,82,5871中租-KY,其他,0.86,0.96,-0.42,0.23,0.18,-0.01,,10,1.80,,69.31,116.50,2.00,
,,83,1709和益,化學,0.28,0.35,0.25,-0.15,0.65,0.42,,30,1.80,,63.99,26.80,2.40,
,,84,2425承啟,電腦週邊,-0.19,1.21,1.42,1.92,-2.05,-0.52,,31,1.79,,49.48,44.05,4.00,
,,85,3712永崴投控,電腦週邊,-0.20,0.09,0.17,0.24,0.19,1.30,,31,1.79,,55.99,16.85,-0.35,
,,86,2107厚生,橡膠,0.23,0.09,0.50,0.45,0.42,0.08,,10,1.77,,63.10,25.90,0.30,
,,87,8016矽創,半導體,-1.82,1.43,-1.27,1.21,0.01,2.21,,31,1.77,,46.59,327.00,-36.00,
,,88,3661世芯-KY,半導體,1.24,0.41,-0.41,-2.49,1.37,1.63,,50,1.75,,39.03,4135.00,-75.00,
,,89,1423利華,紡織,0.34,0.28,0.59,0.49,0.04,-0.02,,10,1.72,,83.07,36.90,0.00,
,,90,4155訊映,生技醫療業,0.50,-0.14,0.19,0.52,0.17,0.47,,31,1.71,,44.70,15.65,0.05,
,,91,2031新光鋼,鋼鐵,1.65,0.66,-0.46,0.15,-0.31,0.01,,31,1.70,,55.70,39.60,1.25,
,,92,9938百和,其他,0.98,0.42,-0.25,-0.17,0.01,0.71,,50,1.70,,53.85,45.95,-0.20,
,,93,911622泰聚亨-DR,存託憑證,0.02,0.01,0.02,1.47,0.14,0.03,,10,1.69,,51.77,3.82,0.01,
,,94,5469瀚宇博,電子零組件,0.06,-0.26,0.92,0.23,0.55,0.18,,30,1.68,,72.65,80.10,-0.50,
,,95,2520冠德,營建,0.33,0.53,0.36,-0.15,0.30,0.26,,30,1.63,,71.92,35.35,0.25,
,,96,2912統一超,貿易百貨,1.72,-0.34,0.00,-0.17,-0.01,0.43,,50,1.63,,84.74,239.50,-1.50,
,,97,1904正隆,造紙,0.53,0.32,0.16,0.03,0.01,0.57,,31,1.62,,66.75,21.90,-1.50,
,,98,2349錸德,光電,2.44,-1.24,0.24,0.30,-0.17,0.03,,31,1.60,,29.27,12.35,-0.50,
,,99,8249菱光,電子零組件,0.67,0.76,0.49,-0.64,-0.10,0.42,,50,1.60,,57.66,47.10,0.10,
,,100,4526東台,電機,0.76,0.11,-0.81,2.25,1.77,-2.49,,10,1.59,,51.50,37.15,-0.60,
,,101,3031佰鴻,光電,0.98,-0.09,0.12,0.29,-0.82,1.11,,31,1.59,,60.63,29.05,-1.80,
,,102,3041揚智,半導體,-0.38,-1.60,4.82,-1.10,0.12,-0.30,,30,1.56,,27.21,25.80,-0.65,
,,103,1618合機,電器電纜,0.36,1.54,-0.50,-0.34,0.49,0.00,,30,1.55,,57.73,38.65,-0.15,
,,104,8454富邦媒,雲端,0.17,2.61,-0.09,-0.55,-0.59,-0.01,,31,1.54,,81.13,262.00,-6.00,
,,105,2204中華,汽車,0.39,0.44,0.19,-0.10,0.40,0.21,,30,1.53,,75.00,57.10,0.10,
,,106,2611志信,航運,0.29,0.36,0.32,0.11,0.07,0.38,,31,1.53,,46.97,14.55,-0.05,
,,107,2030彰源,鋼鐵,0.11,0.00,0.31,1.31,-0.01,-0.23,,10,1.49,,47.98,17.40,-0.40,
,,108,1532勤美,電機,0.51,0.09,0.51,0.05,0.22,0.10,,30,1.48,,66.34,22.75,-0.30,
,,109,1304台聚,塑膠,0.50,0.13,0.11,0.43,0.44,-0.16,,30,1.45,,61.59,13.55,0.15,
,,110,2436偉詮電,半導體,-0.88,-1.82,0.64,2.92,0.79,-0.20,,10,1.45,,28.81,65.00,-2.20,
,,111,1513中興電,電機,1.79,-1.90,0.37,1.63,-0.21,-0.26,,10,1.42,,43.18,168.00,-0.50,
,,112,1313聯成,塑膠,0.09,0.11,0.08,-0.12,0.12,1.13,,50,1.41,,68.00,12.30,-0.20,
,,113,6168宏齊,光電,-0.54,-0.72,-0.99,3.99,0.35,-0.68,,10,1.41,,47.99,28.35,-0.50,
,,114,1762中化生,生技醫療業,0.58,-0.15,-0.07,0.27,0.06,0.72,,31,1.41,,46.26,37.90,-0.25,
,,115,8222寶一,電機,0.14,0.26,0.01,-0.59,-0.03,1.62,,50,1.41,,39.70,41.35,1.35,
,,116,2834臺企銀,金融,0.71,0.30,0.20,0.08,-0.06,0.18,,31,1.41,,61.37,17.75,-0.20,
,,117,1722台肥,化學,0.38,0.45,0.24,0.04,0.15,0.14,,30,1.40,,65.76,47.20,-0.35,
,,118,1727中華化,化學,-2.74,0.45,2.77,1.75,0.08,-0.91,,10,1.40,,56.45,89.50,-1.40,
,,119,5203訊連,資訊服務,-0.43,0.49,0.47,0.37,0.55,-0.06,,30,1.39,,46.18,68.10,-0.10,
,,120,3051力特,光電,-0.04,0.37,0.27,0.21,0.37,0.20,,30,1.38,,34.58,24.65,-0.55,
,,121,1617榮星,電器電纜,0.60,0.00,0.00,0.31,0.11,0.36,,31,1.38,,76.50,24.50,1.00,
,,122,3003健和興,電子零組件,0.22,-0.02,0.39,0.17,0.04,0.57,,31,1.37,,58.38,64.10,-2.00,
,,123,3090日電貿,電子零組件,0.18,0.35,1.01,-0.18,0.19,-0.18,,30,1.37,,69.20,258.00,-28.50,
,,124,4532瑞智,電機,0.54,0.00,-0.08,0.08,0.77,0.03,,30,1.34,,70.59,26.20,0.15,
,,125,4961天鈺,半導體,-0.95,0.13,0.04,0.46,-0.12,1.78,,31,1.34,,44.60,171.00,-5.00,
,,126,1301台塑,塑膠,0.46,-0.79,0.27,1.72,0.24,-0.57,,10,1.33,,74.25,60.20,5.40,
,,127,2801彰銀,金融,0.29,0.59,0.14,0.19,0.02,0.10,,31,1.33,,77.46,23.85,-0.20,
,,128,4934太極,光電,0.18,-0.24,1.11,0.23,0.50,-0.47,,30,1.31,,35.36,17.00,-0.25,
,,129,9103美德醫療-DR,存託憑證,1.52,-0.98,0.28,-0.07,0.35,0.20,,30,1.30,,11.49,4.97,-0.08,
,,130,1308亞聚,塑膠,0.19,0.24,0.03,0.29,0.35,0.20,,30,1.30,,52.71,14.80,0.15,
,,131,2228劍麟,汽車,0.01,0.60,0.59,0.08,0.04,-0.03,,10,1.29,,56.81,85.00,-0.40,
,,132,2497怡利電,汽車,-0.62,1.17,-0.47,-0.15,-0.26,1.62,,31,1.29,,70.19,61.60,0.80,
,,133,1710東聯,化學,0.37,-0.40,-0.03,0.21,0.99,0.14,,30,1.28,,62.72,16.10,-0.30,
,,134,3550聯穎,電子零組件,5.04,2.28,3.41,-3.74,1.07,-6.78,,30,1.28,,44.53,27.00,-1.20,
,,135,2890永豐金,金融,0.33,0.26,0.25,0.24,0.08,0.09,,31,1.25,,80.91,40.20,-0.25,
,,136,2481強茂,半導體,1.33,-1.82,-1.10,2.30,0.88,-0.34,,10,1.25,,67.24,192.00,-21.00,
,,137,9939宏全,其他,-0.10,1.02,0.03,0.13,-0.59,0.76,,31,1.25,,61.13,124.00,1.50,
,,138,6598ABC-KY,生技醫療業,0.07,0.66,0.04,0.37,-0.35,0.46,,31,1.25,,52.06,24.85,2.00,
,,139,6550北極星藥業-KY,生技醫療業,0.19,1.08,-0.06,-0.04,0.07,0.00,,30,1.24,,77.13,12.55,-0.45,
,,140,3055蔚華科,電子通路,-1.27,-0.70,-0.96,0.27,3.73,0.17,,30,1.24,,70.03,163.00,5.50,
,,141,1103嘉泥,水泥,0.13,0.02,0.07,0.01,1.05,-0.04,,30,1.24,,80.33,13.55,0.15,
,,142,2032新鋼,鋼鐵,1.09,-0.24,0.20,0.16,-0.24,0.27,,31,1.24,,59.00,16.10,-0.30,
,,143,5880合庫金,金融,0.26,0.22,0.31,0.27,0.03,0.15,,31,1.24,,73.77,25.20,0.05,
,,144,4552力達-KY,電機,0.22,0.25,0.20,0.25,0.35,-0.03,,30,1.24,,50.86,19.45,-0.20,
,,145,8131福懋科,半導體,0.79,-0.24,0.29,0.00,-0.76,1.15,,31,1.23,,73.64,77.20,1.20,
,,146,6446藥華藥,生技醫療業,-0.15,-0.03,0.26,0.82,0.57,-0.24,,10,1.23,,57.66,1250.00,-35.00,
,,147,3023信邦,電子零組件,0.25,0.87,-0.05,-0.13,0.42,-0.14,,30,1.22,,68.57,324.00,-2.00,
,,148,1326台化,塑膠,1.04,-0.58,0.61,0.58,-0.03,-0.41,,10,1.21,,82.56,65.00,5.00,
,,149,1909榮成,造紙,0.10,0.45,0.13,-0.26,-0.02,0.81,,50,1.21,,67.42,10.25,-0.05,
,,150,2492華新科,電子零組件,0.47,0.99,0.61,-1.40,0.33,0.20,,30,1.20,,73.59,419.00,-46.50,
,,151,4119旭富,生技醫療業,0.10,0.70,0.03,0.07,0.29,0.01,,30,1.20,,46.86,45.50,0.00,
,,152,2414精技,電子通路,0.06,0.54,-0.07,0.45,0.11,0.10,,10,1.19,,59.98,63.80,2.20,
,,153,7749意騰-KY,半導體,-0.02,1.18,-0.02,0.01,0.03,-0.01,,30,1.17,,49.22,393.00,-11.00,
,,154,1233天仁,食品,0.12,0.06,0.08,0.07,0.05,0.78,,31,1.16,,75.30,28.10,0.20,
,,155,9912偉聯,電腦週邊,0.10,0.12,-0.62,0.09,0.83,0.63,,30,1.15,,62.36,12.55,-0.20,
,,156,6944兆聯實業,綠能,0.38,0.61,1.00,0.15,-0.32,-0.68,,10,1.14,,50.95,1045.00,47.00,
,,157,2413環科,電子零組件,-0.83,6.20,0.70,-2.55,-1.91,-0.47,,50,1.14,,58.96,45.75,0.45,
,,158,6782視陽,生技醫療業,0.08,0.65,0.04,0.01,0.03,0.31,,50,1.12,,47.40,202.00,-6.00,
,,159,2705六福,觀光,0.19,0.14,0.43,0.13,0.97,-0.74,,30,1.12,,66.34,16.25,0.10,
,,160,2886兆豐金,金融,0.42,0.29,0.14,0.18,0.12,-0.03,,10,1.12,,83.05,47.00,0.30,
,,161,1307三芳,塑膠,0.82,1.29,0.10,-0.07,-0.28,-0.74,,10,1.12,,81.61,32.35,0.20,
,,162,6962奕力-KY,半導體,-0.70,-0.19,0.84,0.88,0.22,0.06,,10,1.11,,53.51,34.90,-1.05,
,,163,4106雃博,生技醫療業,0.55,0.17,0.02,0.29,0.53,-0.45,,30,1.11,,50.95,25.10,1.55,
,,164,2114鑫永銓,橡膠,0.26,0.39,0.09,0.18,0.08,0.11,,31,1.11,,65.76,89.60,-0.10,
,,165,5215科嘉-KY,電腦週邊,0.05,0.77,0.06,0.07,0.08,0.07,,30,1.10,,53.15,41.65,-0.40,
,,166,2883凱基金,金融,0.54,0.45,0.11,-0.12,-0.32,0.44,,31,1.10,,67.72,29.80,-0.25,
,,167,3056富華新,營建,0.37,0.17,0.29,0.35,0.33,-0.42,,10,1.09,,32.99,14.65,-0.20,
,,168,4737華廣,生技醫療業,0.08,0.15,0.63,0.08,0.10,0.04,,30,1.08,,61.76,63.60,5.70,
,,169,6152百一,通信網路,0.91,-0.31,-0.28,0.64,0.31,-0.19,,10,1.08,,24.58,13.20,-0.25,
,,170,5534長虹,營建,-0.41,1.48,-0.09,-0.31,0.18,0.23,,50,1.08,,69.47,79.40,0.20,
,,171,1713國化,化學,-0.28,0.03,0.71,0.35,0.28,-0.02,,10,1.07,,73.96,47.80,-0.05,
,,172,6225天瀚,光電,1.07,0.00,0.00,0.00,0.00,0.00,,32,1.07,,65.10,24.20,0.90,
,,173,2515中工,營建,0.21,-0.38,0.35,0.21,0.13,0.54,,31,1.06,,61.53,13.50,-0.40,
,,174,3515華擎,電腦週邊,1.11,0.21,0.06,0.79,-0.84,-0.31,,31,1.02,,71.11,212.50,1.50,
,,175,3338泰碩,電子零組件,1.81,0.55,-0.55,-0.33,-0.24,-0.22,,50,1.02,,30.92,68.20,-1.30,
,,176,8499鼎炫-KY,其他電子,0.00,0.00,0.00,0.00,0.99,0.02,,30,1.01,,79.82,284.50,-12.00,
,,177,1216統一,食品,0.14,0.24,0.19,0.07,-0.03,0.39,,31,1.00,,89.41,78.50,0.10,
,,178,2101南港,橡膠,0.18,-0.02,0.10,-0.09,0.20,0.63,,50,1.00,,65.30,34.55,0.55,
,,179,3588通嘉,半導體,-0.87,0.14,0.16,3.02,-2.01,0.55,,31,0.99,,29.51,64.60,-2.20,
,,180,1733五鼎,生技醫療業,0.71,0.13,-0.22,0.31,0.28,-0.22,,10,0.99,,40.76,30.65,0.35,
,,181,2903遠百,貿易百貨,0.33,0.52,0.46,0.03,-0.41,0.06,,31,0.99,,79.92,22.00,-0.25,
,,182,3583辛耘,半導體,-0.20,1.39,-0.05,-0.23,0.98,-0.90,,30,0.99,,60.72,794.00,-23.00,
,,183,6165浪凡,雲端,0.41,-0.07,-0.08,0.06,-0.17,0.83,,31,0.98,,48.31,50.80,0.70,
,,184,5285界霖,半導體,-0.41,0.06,1.44,-4.98,2.34,2.53,,50,0.98,,62.63,96.50,0.50,
,,185,2115六暉-KY,汽車,0.60,-0.30,0.50,-0.36,0.51,0.03,,30,0.98,,70.41,21.75,0.35,
,,186,2501國建,營建,0.16,1.29,0.27,-0.33,-0.20,-0.21,,30,0.98,,77.67,23.50,-0.40,
,,187,3045台灣大,通信網路,0.24,0.48,0.11,0.18,0.13,-0.17,,10,0.97,,92.65,109.50,1.00,
,,188,2880華南金,金融,0.60,0.00,0.14,0.06,0.05,0.12,,31,0.97,,81.45,39.00,0.15,
,,189,2542興富發,營建,0.17,0.99,0.07,-0.37,-0.43,0.54,,31,0.97,,62.83,43.25,-0.35,
,,190,4142國光生,生技醫療業,0.20,0.04,0.03,-0.04,0.24,0.49,,50,0.96,,40.26,17.05,-0.60,
,,191,2305全友,電腦週邊,-0.89,0.85,0.03,0.70,0.32,-0.06,,10,0.95,,68.79,39.60,3.60,
,,192,1605華新,電器電纜,1.92,-0.94,0.75,-0.04,-0.55,-0.19,,31,0.95,,72.91,33.90,-0.50,
,,193,3150鈺寶-創,半導體,2.45,-0.08,-0.21,-0.07,0.09,-1.24,,30,0.94,,55.14,18.05,-0.25,
,,194,1219福壽,食品,0.21,-0.06,0.08,-0.01,0.20,0.52,,50,0.94,,62.66,11.90,-0.30,
,,195,2483百容,電子零組件,-0.21,-3.46,-0.75,2.67,2.35,0.32,,10,0.92,,64.68,61.20,-6.80,
,,196,1786科妍,生技醫療業,0.27,0.57,-0.09,-0.09,0.79,-0.54,,30,0.91,,51.90,53.80,-2.20,
,,197,6534正瀚-創,生技醫療業,0.08,0.37,-0.01,0.01,-0.01,0.47,,31,0.91,,82.94,93.00,0.00,
,,198,2458義隆,半導體,0.24,-1.09,0.38,1.22,-0.44,0.60,,31,0.91,,60.82,183.00,-0.50,
,,199,3004豐達科,鋼鐵,0.33,-0.46,2.03,-0.73,0.37,-0.66,,30,0.88,,59.75,154.50,1.00,
,,200,1464得力,紡織,0.12,0.15,0.17,0.18,0.17,0.09,,10,0.88,,61.61,10.65,0.10,
,,201,4736泰博,生技醫療業,-0.48,0.45,0.00,0.00,0.43,0.47,,50,0.87,,50.82,126.50,0.50,
,,202,5258虹堡,電腦週邊,-0.50,0.47,-0.02,0.51,0.10,0.30,,31,0.86,,50.72,54.60,1.80,
,,203,8011台通,通信網路,0.52,0.57,-0.21,-0.11,-0.35,0.44,,31,0.86,,31.02,17.05,-0.45,
,,204,1529樂事綠能,電機,-0.07,0.63,-0.34,-0.01,0.14,0.51,,50,0.86,,47.11,21.45,-0.30,
,,205,1795美時,生技醫療業,0.10,0.04,-0.10,-0.24,0.06,1.00,,50,0.86,,58.23,196.50,-7.50,
,,206,2027大成鋼,鋼鐵,0.58,0.33,-0.09,-0.16,0.14,0.05,,30,0.85,,73.97,39.50,-0.50,
,,207,2535達欣工,營建,0.04,0.65,-0.12,-0.01,0.36,-0.07,,30,0.85,,61.92,89.30,0.80,
,,208,6835圓裕,電子零組件,0.74,-0.01,0.03,0.02,0.03,0.04,,50,0.85,,78.39,33.75,-0.60,
,,209,2457飛宏,電子零組件,1.51,-2.30,0.30,0.89,0.16,0.29,,31,0.85,,30.79,27.65,-0.20,
,,210,6283淳安,其他電子,0.25,0.22,0.07,0.06,0.20,0.03,,30,0.83,,63.07,21.80,-1.40,
,,211,6666羅麗芬-KY,生技醫療業,0.00,0.00,0.00,0.00,0.87,-0.04,,30,0.83,,78.89,44.35,-0.10,
,,212,2017官田鋼,鋼鐵,0.48,-0.03,0.13,0.18,0.20,-0.13,,30,0.83,,62.19,9.03,-0.09,
,,213,4148全宇生技-KY,生技醫療業,0.02,0.04,0.02,0.66,0.06,0.02,,10,0.82,,79.57,29.60,-0.40,
,,214,3419譁裕,通信網路,-0.47,0.13,0.05,0.41,0.01,0.69,,31,0.82,,32.30,13.15,-0.55,
,,215,3705永信,生技醫療業,0.03,0.09,0.04,0.52,0.10,0.04,,10,0.82,,68.72,54.90,0.30,
,,216,2382廣達,電腦週邊,0.94,-0.26,-0.15,-0.04,0.10,0.22,,50,0.81,,85.68,378.00,4.50,
,,217,2911麗嬰房,貿易百貨,0.07,0.07,0.46,0.39,-0.02,-0.16,,10,0.81,,46.05,7.50,-0.34,
,,218,8101華冠,通信網路,0.94,-0.02,0.00,0.00,-0.09,-0.03,,31,0.80,,82.33,13.15,0.05,
,,219,9918欣天然,油電燃氣,0.23,0.26,0.01,0.24,0.05,0.01,,10,0.80,,84.62,43.50,-0.25,
,,220,8466美吉吉-KY,其他,-0.01,0.02,0.51,0.08,-0.37,0.57,,31,0.80,,77.31,17.50,0.05,
